user_id,rank,item_id,item_name,predicted_rating
690,1,1,anago,3.88
690,2,19,chu_toro,3.80
690,3,22,kani,3.75
690,4,37,negi_toro,3.73
690,5,8,toro,3.66
691,1,9,amaebi,3.78
691,2,14,awabi,3.66
691,3,22,kani,3.58
691,4,37,negi_toro,3.57
691,5,79,kurumaebi,3.44
692,1,37,negi_toro,3.71
692,2,21,aji,3.71
692,3,19,chu_toro,3.67
692,4,2,maguro,3.59
692,5,15,samon,3.52
693,1,37,negi_toro,3.77
693,2,19,chu_toro,3.70
693,3,61,negi_toro_maki,3.63
693,4,26,tekka_maki,3.60
693,5,9,amaebi,3.48
694,1,61,negi_toro_maki,2.87
694,2,9,amaebi,2.86
694,3,26,tekka_maki,2.80
694,4,19,chu_toro,2.78
694,5,11,tai,2.77
695,1,37,negi_toro,3.77
695,2,79,kurumaebi,3.66
695,3,8,toro,3.49
695,4,47,tarabagani,3.45
695,5,61,negi_toro_maki,3.44
696,1,61,negi_toro_maki,3.39
696,2,20,hirame,3.30
696,3,36,engawa,3.28
696,4,13,hamachi,3.21
696,5,27,kanpachi,3.18
697,1,37,negi_toro,3.81
697,2,2,maguro,3.80
697,3,15,samon,3.64
697,4,19,chu_toro,3.64
697,5,47,tarabagani,3.54
698,1,19,chu_toro,3.33
698,2,37,negi_toro,3.28
698,3,1,anago,3.28
698,4,15,samon,3.19
698,5,8,toro,3.15
699,1,3,ika,4.00
699,2,8,toro,4.00
699,3,9,amaebi,4.00
699,4,19,chu_toro,4.00
699,5,37,negi_toro,3.98
700,1,7,tamago,3.35
700,2,19,chu_toro,3.28
700,3,61,negi_toro_maki,3.26
700,4,37,negi_toro,3.26
700,5,8,toro,3.25
701,1,0,ebi,3.43
701,2,61,negi_toro_maki,3.38
701,3,47,tarabagani,3.34
701,4,1,anago,3.28
701,5,21,aji,3.24
702,1,37,negi_toro,3.90
702,2,8,toro,3.82
702,3,61,negi_toro_maki,3.67
702,4,19,chu_toro,3.62
702,5,79,kurumaebi,3.61
703,1,0,ebi,4.00
703,2,8,toro,4.00
703,3,19,chu_toro,4.00
703,4,37,negi_toro,3.86
703,5,10,hotategai,3.83
704,1,37,negi_toro,3.84
704,2,61,negi_toro_maki,3.78
704,3,79,kurumaebi,3.72
704,4,10,hotategai,3.70
704,5,26,tekka_maki,3.65
705,1,37,negi_toro,3.46
705,2,41,botanebi,3.45
705,3,8,toro,3.44
705,4,19,chu_toro,3.42
705,5,13,hamachi,3.25
706,1,0,ebi,4.00
706,2,8,toro,4.00
706,3,19,chu_toro,4.00
706,4,20,hirame,4.00
706,5,41,botanebi,4.00
707,1,15,samon,3.69
707,2,19,chu_toro,3.64
707,3,27,kanpachi,3.61
707,4,8,toro,3.59
707,5,41,botanebi,3.58
708,1,19,chu_toro,3.81
708,2,8,toro,3.62
708,3,1,anago,3.55
708,4,2,maguro,3.48
708,5,37,negi_toro,3.45
709,1,37,negi_toro,3.69
709,2,8,toro,3.55
709,3,61,negi_toro_maki,3.46
709,4,10,hotategai,3.45
709,5,22,kani,3.42
710,1,47,tarabagani,3.77
710,2,61,negi_toro_maki,3.66
710,3,53,toro_samon,3.60
710,4,14,awabi,3.47
710,5,79,kurumaebi,3.46
711,1,3,ika,3.12
711,2,47,tarabagani,2.84
711,3,37,negi_toro,2.84
711,4,61,negi_toro_maki,2.74
711,5,53,toro_samon,2.47
712,1,19,chu_toro,4.00
712,2,37,negi_toro,3.98
712,3,8,toro,3.92
712,4,2,maguro,3.82
712,5,47,tarabagani,3.73
713,1,37,negi_toro,4.00
713,2,19,chu_toro,3.94
713,3,15,samon,3.76
713,4,8,toro,3.70
713,5,6,ikura,3.63
714,1,19,chu_toro,3.44
714,2,37,negi_toro,3.43
714,3,9,amaebi,3.38
714,4,38,nattou_maki,3.11
714,5,26,tekka_maki,3.10
715,1,7,tamago,3.60
715,2,37,negi_toro,3.45
715,3,19,chu_toro,3.40
715,4,47,tarabagani,3.37
715,5,25,unagi,3.35
716,1,15,samon,3.91
716,2,37,negi_toro,3.61
716,3,19,chu_toro,3.59
716,4,26,tekka_maki,3.40
716,5,25,unagi,3.36
717,1,6,ikura,3.57
717,2,79,kurumaebi,3.49
717,3,9,amaebi,3.45
717,4,61,negi_toro_maki,3.44
717,5,8,toro,3.43
718,1,8,toro,4.00
718,2,19,chu_toro,4.00
718,3,26,tekka_maki,3.90
718,4,37,negi_toro,3.89
718,5,41,botanebi,3.83
719,1,0,ebi,3.48
719,2,2,maguro,3.44
719,3,41,botanebi,3.44
719,4,37,negi_toro,3.40
719,5,9,amaebi,3.37
720,1,25,unagi,3.41
720,2,15,samon,3.09
720,3,1,anago,3.08
720,4,19,chu_toro,3.07
720,5,37,negi_toro,3.02
721,1,19,chu_toro,3.90
721,2,47,tarabagani,3.83
721,3,15,samon,3.82
721,4,2,maguro,3.76
721,5,37,negi_toro,3.74
722,1,37,negi_toro,3.91
722,2,2,maguro,3.70
722,3,19,chu_toro,3.67
722,4,61,negi_toro_maki,3.32
722,5,15,samon,3.30
723,1,15,samon,3.75
723,2,19,chu_toro,3.56
723,3,2,maguro,3.50
723,4,61,negi_toro_maki,3.40
723,5,13,hamachi,3.38
724,1,3,ika,3.72
724,2,5,tako,3.65
724,3,2,maguro,3.54
724,4,37,negi_toro,3.51
724,5,61,negi_toro_maki,3.43
725,1,19,chu_toro,3.82
725,2,22,kani,3.73
725,3,7,tamago,3.70
725,4,15,samon,3.68
725,5,47,tarabagani,3.67
726,1,10,hotategai,4.00
726,2,22,kani,4.00
726,3,37,negi_toro,4.00
726,4,47,tarabagani,4.00
726,5,9,amaebi,3.82
727,1,2,maguro,3.85
727,2,19,chu_toro,3.80
727,3,37,negi_toro,3.77
727,4,13,hamachi,3.60
727,5,1,anago,3.52
728,1,13,hamachi,3.53
728,2,2,maguro,3.41
728,3,31,katsuo,3.31
728,4,37,negi_toro,3.28
728,5,26,tekka_maki,3.26
729,1,9,amaebi,3.76
729,2,61,negi_toro_maki,3.62
729,3,8,toro,3.58
729,4,2,maguro,3.54
729,5,19,chu_toro,3.44
730,1,8,toro,3.85
730,2,19,chu_toro,3.80
730,3,61,negi_toro_maki,3.58
730,4,47,tarabagani,3.57
730,5,22,kani,3.54
731,1,19,chu_toro,3.47
731,2,1,anago,3.28
731,3,9,amaebi,3.26
731,4,8,toro,3.21
731,5,37,negi_toro,3.14
732,1,2,maguro,3.30
732,2,25,unagi,3.26
732,3,8,toro,3.20
732,4,37,negi_toro,3.11
732,5,22,kani,3.07
733,1,2,maguro,3.49
733,2,47,tarabagani,3.23
733,3,19,chu_toro,3.21
733,4,37,negi_toro,3.05
733,5,53,toro_samon,2.96
734,1,19,chu_toro,3.97
734,2,37,negi_toro,3.75
734,3,41,botanebi,3.55
734,4,0,ebi,3.50
734,5,11,tai,3.49
735,1,2,maguro,4.00
735,2,8,toro,4.00
735,3,19,chu_toro,4.00
735,4,37,negi_toro,4.00
735,5,61,negi_toro_maki,3.99
736,1,19,chu_toro,3.67
736,2,8,toro,3.58
736,3,0,ebi,3.45
736,4,2,maguro,3.44
736,5,3,ika,3.27
737,1,2,maguro,3.26
737,2,19,chu_toro,3.19
737,3,1,anago,3.16
737,4,41,botanebi,3.12
737,5,8,toro,3.11
738,1,8,toro,3.95
738,2,11,tai,3.87
738,3,2,maguro,3.86
738,4,4,uni,3.83
738,5,27,kanpachi,3.82
739,1,25,unagi,3.31
739,2,37,negi_toro,3.04
739,3,8,toro,3.02
739,4,79,kurumaebi,2.93
739,5,2,maguro,2.88
740,1,0,ebi,4.00
740,2,8,toro,4.00
740,3,19,chu_toro,4.00
740,4,79,kurumaebi,3.88
740,5,53,toro_samon,3.88
741,1,20,hirame,3.96
741,2,19,chu_toro,3.54
741,3,1,anago,3.53
741,4,18,saba,3.48
741,5,8,toro,3.46
742,1,11,tai,3.36
742,2,8,toro,3.31
742,3,61,negi_toro_maki,3.16
742,4,15,samon,3.16
742,5,53,toro_samon,3.14
743,1,8,toro,3.40
743,2,0,ebi,3.25
743,3,19,chu_toro,3.22
743,4,1,anago,3.17
743,5,9,amaebi,3.13
744,1,8,toro,3.66
744,2,19,chu_toro,3.52
744,3,37,negi_toro,3.51
744,4,1,anago,3.44
744,5,20,hirame,3.40
745,1,9,amaebi,3.44
745,2,6,ikura,3.39
745,3,2,maguro,3.39
745,4,61,negi_toro_maki,3.32
745,5,19,chu_toro,3.28
746,1,61,negi_toro_maki,3.85
746,2,15,samon,3.77
746,3,19,chu_toro,3.65
746,4,37,negi_toro,3.61
746,5,11,tai,3.55
747,1,9,amaebi,4.00
747,2,1,anago,3.99
747,3,19,chu_toro,3.88
747,4,8,toro,3.83
747,5,15,samon,3.81
748,1,19,chu_toro,3.60
748,2,61,negi_toro_maki,3.52
748,3,53,toro_samon,3.46
748,4,37,negi_toro,3.45
748,5,11,tai,3.41
749,1,37,negi_toro,3.57
749,2,47,tarabagani,3.50
749,3,53,toro_samon,3.48
749,4,1,anago,3.43
749,5,8,toro,3.41
750,1,6,ikura,4.00
750,2,61,negi_toro_maki,3.96
750,3,37,negi_toro,3.86
750,4,47,tarabagani,3.84
750,5,9,amaebi,3.82
751,1,37,negi_toro,3.95
751,2,8,toro,3.83
751,3,26,tekka_maki,3.74
751,4,13,hamachi,3.68
751,5,47,tarabagani,3.67
752,1,9,amaebi,4.00
752,2,37,negi_toro,3.90
752,3,6,ikura,3.89
752,4,15,samon,3.80
752,5,8,toro,3.79
753,1,0,ebi,3.54
753,2,61,negi_toro_maki,3.33
753,3,22,kani,3.32
753,4,2,maguro,3.30
753,5,9,amaebi,3.28
754,1,8,toro,3.75
754,2,27,kanpachi,3.71
754,3,19,chu_toro,3.62
754,4,20,hirame,3.51
754,5,37,negi_toro,3.46
755,1,19,chu_toro,3.48
755,2,47,tarabagani,3.44
755,3,15,samon,3.24
755,4,37,negi_toro,3.18
755,5,53,toro_samon,3.12
756,1,19,chu_toro,3.82
756,2,10,hotategai,3.77
756,3,53,toro_samon,3.55
756,4,1,anago,3.46
756,5,79,kurumaebi,3.41
757,1,53,toro_samon,3.03
757,2,26,tekka_maki,2.96
757,3,27,kanpachi,2.94
757,4,8,toro,2.93
757,5,79,kurumaebi,2.89
758,1,8,toro,3.65
758,2,19,chu_toro,3.65
758,3,47,tarabagani,3.55
758,4,37,negi_toro,3.51
758,5,20,hirame,3.49
759,1,7,tamago,3.25
759,2,1,anago,3.09
759,3,61,negi_toro_maki,3.08
759,4,47,tarabagani,3.06
759,5,9,amaebi,3.00
760,1,8,toro,3.61
760,2,15,samon,3.49
760,3,9,amaebi,3.34
760,4,47,tarabagani,3.31
760,5,61,negi_toro_maki,3.24
761,1,8,toro,3.97
761,2,37,negi_toro,3.93
761,3,19,chu_toro,3.82
761,4,47,tarabagani,3.67
761,5,0,ebi,3.67
762,1,19,chu_toro,3.93
762,2,11,tai,3.83
762,3,27,kanpachi,3.73
762,4,41,botanebi,3.67
762,5,9,amaebi,3.63
763,1,22,kani,3.74
763,2,19,chu_toro,3.72
763,3,15,samon,3.34
763,4,2,maguro,3.33
763,5,61,negi_toro_maki,3.30
764,1,0,ebi,3.53
764,2,53,toro_samon,3.42
764,3,9,amaebi,3.42
764,4,37,negi_toro,3.33
764,5,19,chu_toro,3.26
765,1,37,negi_toro,3.70
765,2,25,unagi,3.60
765,3,1,anago,3.52
765,4,14,awabi,3.48
765,5,26,tekka_maki,3.38
766,1,3,ika,3.35
766,2,8,toro,3.31
766,3,15,samon,3.23
766,4,45,sarada,3.20
766,5,37,negi_toro,3.18
767,1,27,kanpachi,3.40
767,2,8,toro,3.38
767,3,15,samon,3.32
767,4,79,kurumaebi,3.12
767,5,41,botanebi,3.04
768,1,15,samon,3.34
768,2,37,negi_toro,3.26
768,3,26,tekka_maki,3.22
768,4,2,maguro,3.19
768,5,61,negi_toro_maki,3.17
769,1,10,hotategai,3.59
769,2,0,ebi,3.48
769,3,37,negi_toro,3.32
769,4,79,kurumaebi,3.23
769,5,19,chu_toro,3.13
770,1,8,toro,3.91
770,2,20,hirame,3.81
770,3,0,ebi,3.67
770,4,14,awabi,3.59
770,5,1,anago,3.59
771,1,2,maguro,3.95
771,2,37,negi_toro,3.79
771,3,26,tekka_maki,3.53
771,4,31,katsuo,3.51
771,5,15,samon,3.35
772,1,19,chu_toro,3.90
772,2,8,toro,3.70
772,3,26,tekka_maki,3.50
772,4,37,negi_toro,3.28
772,5,47,tarabagani,3.14
773,1,61,negi_toro_maki,3.85
773,2,19,chu_toro,3.74
773,3,37,negi_toro,3.63
773,4,22,kani,3.51
773,5,79,kurumaebi,3.49
774,1,8,toro,3.67
774,2,19,chu_toro,3.62
774,3,47,tarabagani,3.44
774,4,25,unagi,3.26
774,5,20,hirame,3.25
775,1,8,toro,3.66
775,2,19,chu_toro,3.54
775,3,13,hamachi,3.44
775,4,37,negi_toro,3.43
775,5,79,kurumaebi,3.34
776,1,8,toro,3.92
776,2,22,kani,3.85
776,3,37,negi_toro,3.78
776,4,19,chu_toro,3.76
776,5,61,negi_toro_maki,3.72
777,1,19,chu_toro,3.47
777,2,8,toro,3.20
777,3,20,hirame,3.15
777,4,2,maguro,3.11
777,5,53,toro_samon,3.07
778,1,2,maguro,3.76
778,2,19,chu_toro,3.66
778,3,37,negi_toro,3.55
778,4,26,tekka_maki,3.48
778,5,47,tarabagani,3.44
779,1,61,negi_toro_maki,3.40
779,2,22,kani,3.32
779,3,47,tarabagani,3.30
779,4,26,tekka_maki,3.26
779,5,37,negi_toro,3.26
780,1,15,samon,3.37
780,2,61,negi_toro_maki,3.35
780,3,19,chu_toro,3.34
780,4,9,amaebi,3.31
780,5,47,tarabagani,3.21
781,1,8,toro,3.64
781,2,1,anago,3.30
781,3,37,negi_toro,3.12
781,4,20,hirame,3.09
781,5,53,toro_samon,2.98
782,1,19,chu_toro,3.60
782,2,8,toro,3.41
782,3,22,kani,3.40
782,4,79,kurumaebi,3.38
782,5,37,negi_toro,3.35
783,1,2,maguro,4.00
783,2,22,kani,3.97
783,3,79,kurumaebi,3.88
783,4,19,chu_toro,3.83
783,5,8,toro,3.76
784,1,2,maguro,3.40
784,2,15,samon,3.28
784,3,37,negi_toro,3.26
784,4,1,anago,3.24
784,5,43,inari,3.14
785,1,2,maguro,4.00
785,2,3,ika,4.00
785,3,15,samon,3.77
785,4,19,chu_toro,3.59
785,5,37,negi_toro,3.56
786,1,37,negi_toro,3.62
786,2,9,amaebi,3.58
786,3,15,samon,3.40
786,4,79,kurumaebi,3.37
786,5,10,hotategai,3.36
787,1,47,tarabagani,3.13
787,2,3,ika,3.09
787,3,37,negi_toro,2.94
787,4,15,samon,2.93
787,5,8,toro,2.92
788,1,8,toro,3.61
788,2,2,maguro,3.51
788,3,7,tamago,3.42
788,4,22,kani,3.40
788,5,19,chu_toro,3.35
789,1,1,anago,4.00
789,2,37,negi_toro,4.00
789,3,47,tarabagani,3.90
789,4,2,maguro,3.88
789,5,8,toro,3.81
790,1,47,tarabagani,3.56
790,2,37,negi_toro,3.55
790,3,8,toro,3.30
790,4,2,maguro,3.30
790,5,9,amaebi,3.24
791,1,19,chu_toro,3.73
791,2,47,tarabagani,3.56
791,3,53,toro_samon,3.50
791,4,61,negi_toro_maki,3.49
791,5,8,toro,3.44
792,1,61,negi_toro_maki,3.91
792,2,47,tarabagani,3.85
792,3,19,chu_toro,3.76
792,4,14,awabi,3.73
792,5,8,toro,3.68
793,1,8,toro,3.73
793,2,37,negi_toro,3.55
793,3,10,hotategai,3.53
793,4,79,kurumaebi,3.39
793,5,11,tai,3.38
794,1,47,tarabagani,3.67
794,2,19,chu_toro,3.65
794,3,8,toro,3.58
794,4,37,negi_toro,3.50
794,5,7,tamago,3.40
795,1,19,chu_toro,3.23
795,2,0,ebi,3.19
795,3,2,maguro,3.17
795,4,79,kurumaebi,3.11
795,5,37,negi_toro,3.10
796,1,7,tamago,3.72
796,2,8,toro,3.50
796,3,19,chu_toro,3.38
796,4,9,amaebi,3.38
796,5,2,maguro,3.37
797,1,2,maguro,3.22
797,2,3,ika,3.21
797,3,37,negi_toro,2.71
797,4,79,kurumaebi,2.56
797,5,9,amaebi,2.55
798,1,9,amaebi,3.82
798,2,8,toro,3.64
798,3,37,negi_toro,3.59
798,4,61,negi_toro_maki,3.53
798,5,19,chu_toro,3.32
799,1,1,anago,3.69
799,2,19,chu_toro,3.66
799,3,2,maguro,3.61
799,4,8,toro,3.55
799,5,61,negi_toro_maki,3.42
800,1,15,samon,4.00
800,2,19,chu_toro,3.83
800,3,22,kani,3.65
800,4,37,negi_toro,3.59
800,5,43,inari,3.58
801,1,8,toro,3.62
801,2,9,amaebi,3.56
801,3,6,ikura,3.37
801,4,47,tarabagani,3.31
801,5,61,negi_toro_maki,3.27
802,1,10,hotategai,3.83
802,2,37,negi_toro,3.81
802,3,47,tarabagani,3.66
802,4,6,ikura,3.53
802,5,1,anago,3.51
803,1,26,tekka_maki,3.66
803,2,1,anago,3.63
803,3,8,toro,3.54
803,4,20,hirame,3.50
803,5,11,tai,3.40
804,1,15,samon,3.38
804,2,2,maguro,3.30
804,3,22,kani,3.30
804,4,6,ikura,3.20
804,5,61,negi_toro_maki,3.17
805,1,37,negi_toro,3.93
805,2,53,toro_samon,3.70
805,3,9,amaebi,3.66
805,4,61,negi_toro_maki,3.63
805,5,22,kani,3.63
806,1,22,kani,3.35
806,2,11,tai,3.18
806,3,6,ikura,3.09
806,4,7,tamago,3.06
806,5,2,maguro,3.06
807,1,9,amaebi,3.54
807,2,47,tarabagani,3.42
807,3,2,maguro,3.41
807,4,0,ebi,3.36
807,5,22,kani,3.35
808,1,37,negi_toro,3.58
808,2,19,chu_toro,3.50
808,3,9,amaebi,3.21
808,4,41,botanebi,3.17
808,5,79,kurumaebi,3.16
809,1,10,hotategai,2.82
809,2,9,amaebi,2.68
809,3,0,ebi,2.65
809,4,41,botanebi,2.61
809,5,37,negi_toro,2.59
810,1,25,unagi,2.79
810,2,19,chu_toro,2.63
810,3,37,negi_toro,2.45
810,4,53,toro_samon,2.44
810,5,79,kurumaebi,2.41
811,1,20,hirame,3.74
811,2,8,toro,3.56
811,3,37,negi_toro,3.53
811,4,61,negi_toro_maki,3.46
811,5,25,unagi,3.43
812,1,19,chu_toro,3.55
812,2,8,toro,3.39
812,3,15,samon,3.21
812,4,10,hotategai,3.17
812,5,37,negi_toro,3.13
813,1,37,negi_toro,3.36
813,2,61,negi_toro_maki,3.31
813,3,9,amaebi,3.23
813,4,22,kani,3.18
813,5,19,chu_toro,3.18
814,1,8,toro,3.53
814,2,2,maguro,3.52
814,3,79,kurumaebi,3.41
814,4,1,anago,3.40
814,5,19,chu_toro,3.39
815,1,19,chu_toro,3.91
815,2,9,amaebi,3.32
815,3,61,negi_toro_maki,3.29
815,4,26,tekka_maki,3.24
815,5,11,tai,3.19
816,1,9,amaebi,4.00
816,2,0,ebi,3.44
816,3,47,tarabagani,3.44
816,4,20,hirame,3.40
816,5,1,anago,3.40
817,1,19,chu_toro,3.74
817,2,1,anago,3.64
817,3,8,toro,3.61
817,4,3,ika,3.51
817,5,4,uni,3.50
818,1,37,negi_toro,3.83
818,2,8,toro,3.78
818,3,9,amaebi,3.50
818,4,79,kurumaebi,3.48
818,5,41,botanebi,3.42
819,1,10,hotategai,3.52
819,2,79,kurumaebi,3.45
819,3,38,nattou_maki,3.33
819,4,0,ebi,3.23
819,5,61,negi_toro_maki,3.19
820,1,7,tamago,4.00
820,2,41,botanebi,3.45
820,3,2,maguro,3.38
820,4,11,tai,3.30
820,5,53,toro_samon,3.25
821,1,19,chu_toro,3.73
821,2,8,toro,3.48
821,3,37,negi_toro,3.40
821,4,47,tarabagani,3.33
821,5,4,uni,3.32
822,1,0,ebi,3.53
822,2,10,hotategai,3.43
822,3,79,kurumaebi,3.28
822,4,22,kani,3.28
822,5,8,toro,3.26
823,1,7,tamago,3.63
823,2,47,tarabagani,3.54
823,3,19,chu_toro,3.47
823,4,79,kurumaebi,3.44
823,5,11,tai,3.43
824,1,15,samon,3.53
824,2,9,amaebi,3.30
824,3,8,toro,3.27
824,4,47,tarabagani,3.19
824,5,61,negi_toro_maki,3.13
825,1,2,maguro,3.75
825,2,9,amaebi,3.74
825,3,37,negi_toro,3.62
825,4,79,kurumaebi,3.50
825,5,43,inari,3.44
826,1,19,chu_toro,3.29
826,2,8,toro,3.27
826,3,79,kurumaebi,3.25
826,4,14,awabi,3.20
826,5,26,tekka_maki,3.17
827,1,0,ebi,3.34
827,2,37,negi_toro,3.27
827,3,1,anago,3.07
827,4,26,tekka_maki,3.06
827,5,47,tarabagani,3.03
828,1,19,chu_toro,3.78
828,2,8,toro,3.72
828,3,13,hamachi,3.66
828,4,2,maguro,3.64
828,5,10,hotategai,3.60
829,1,19,chu_toro,4.00
829,2,2,maguro,3.93
829,3,15,samon,3.83
829,4,25,unagi,3.75
829,5,61,negi_toro_maki,3.73
830,1,8,toro,3.80
830,2,22,kani,3.64
830,3,37,negi_toro,3.50
830,4,9,amaebi,3.50
830,5,13,hamachi,3.50
831,1,11,tai,3.83
831,2,37,negi_toro,3.75
831,3,10,hotategai,3.68
831,4,2,maguro,3.65
831,5,13,hamachi,3.63
832,1,8,toro,4.00
832,2,15,samon,4.00
832,3,19,chu_toro,4.00
832,4,6,ikura,3.91
832,5,20,hirame,3.82
833,1,8,toro,3.60
833,2,37,negi_toro,3.42
833,3,9,amaebi,3.29
833,4,1,anago,3.08
833,5,26,tekka_maki,3.05
834,1,2,maguro,3.24
834,2,1,anago,3.18
834,3,43,inari,3.16
834,4,7,tamago,2.85
834,5,61,negi_toro_maki,2.84
835,1,19,chu_toro,3.91
835,2,7,tamago,3.59
835,3,53,toro_samon,3.55
835,4,47,tarabagani,3.50
835,5,43,inari,3.44
836,1,13,hamachi,3.29
836,2,37,negi_toro,3.25
836,3,19,chu_toro,3.23
836,4,2,maguro,3.16
836,5,6,ikura,3.14
837,1,37,negi_toro,3.60
837,2,19,chu_toro,3.42
837,3,8,toro,3.37
837,4,2,maguro,3.30
837,5,9,amaebi,3.26
838,1,19,chu_toro,3.29
838,2,1,anago,3.22
838,3,41,botanebi,3.12
838,4,26,tekka_maki,3.11
838,5,61,negi_toro_maki,3.05
839,1,9,amaebi,4.00
839,2,79,kurumaebi,3.49
839,3,1,anago,3.42
839,4,47,tarabagani,3.35
839,5,37,negi_toro,3.34
840,1,37,negi_toro,3.66
840,2,0,ebi,3.31
840,3,41,botanebi,3.26
840,4,9,amaebi,3.23
840,5,26,tekka_maki,3.23
841,1,19,chu_toro,3.83
841,2,2,maguro,3.80
841,3,15,samon,3.80
841,4,8,toro,3.76
841,5,21,aji,3.76
842,1,1,anago,3.89
842,2,10,hotategai,3.88
842,3,37,negi_toro,3.85
842,4,47,tarabagani,3.83
842,5,79,kurumaebi,3.82
843,1,8,toro,4.00
843,2,19,chu_toro,3.68
843,3,20,hirame,3.58
843,4,1,anago,3.49
843,5,9,amaebi,3.43
844,1,2,maguro,3.71
844,2,9,amaebi,3.54
844,3,15,samon,3.51
844,4,20,hirame,3.49
844,5,47,tarabagani,3.46
845,1,19,chu_toro,3.73
845,2,15,samon,3.45
845,3,27,kanpachi,3.37
845,4,8,toro,3.33
845,5,26,tekka_maki,3.30
846,1,9,amaebi,3.64
846,2,19,chu_toro,3.55
846,3,37,negi_toro,3.36
846,4,2,maguro,3.23
846,5,15,samon,3.22
847,1,19,chu_toro,3.86
847,2,8,toro,3.70
847,3,61,negi_toro_maki,3.69
847,4,10,hotategai,3.67
847,5,11,tai,3.66
848,1,37,negi_toro,3.87
848,2,22,kani,3.86
848,3,53,toro_samon,3.82
848,4,19,chu_toro,3.79
848,5,13,hamachi,3.72
849,1,47,tarabagani,3.61
849,2,9,amaebi,3.56
849,3,79,kurumaebi,3.49
849,4,37,negi_toro,3.45
849,5,0,ebi,3.43
850,1,19,chu_toro,3.68
850,2,37,negi_toro,3.57
850,3,43,inari,3.32
850,4,20,hirame,3.30
850,5,6,ikura,3.29
851,1,2,maguro,3.97
851,2,37,negi_toro,3.94
851,3,8,toro,3.92
851,4,19,chu_toro,3.80
851,5,13,hamachi,3.77
852,1,15,samon,3.48
852,2,47,tarabagani,3.34
852,3,41,botanebi,3.26
852,4,19,chu_toro,3.23
852,5,43,inari,3.22
853,1,19,chu_toro,3.78
853,2,15,samon,3.69
853,3,79,kurumaebi,3.64
853,4,1,anago,3.52
853,5,53,toro_samon,3.51
854,1,19,chu_toro,3.80
854,2,11,tai,3.54
854,3,26,tekka_maki,3.52
854,4,8,toro,3.48
854,5,41,botanebi,3.47
855,1,37,negi_toro,3.85
855,2,19,chu_toro,3.85
855,3,22,kani,3.71
855,4,20,hirame,3.66
855,5,61,negi_toro_maki,3.59
856,1,14,awabi,4.00
856,2,19,chu_toro,3.98
856,3,10,hotategai,3.63
856,4,11,tai,3.62
856,5,53,toro_samon,3.62
857,1,10,hotategai,3.57
857,2,0,ebi,3.31
857,3,61,negi_toro_maki,3.14
857,4,22,kani,3.11
857,5,79,kurumaebi,3.07
858,1,7,tamago,3.57
858,2,47,tarabagani,3.54
858,3,61,negi_toro_maki,3.39
858,4,15,samon,3.38
858,5,10,hotategai,3.24
859,1,9,amaebi,3.72
859,2,47,tarabagani,3.60
859,3,2,maguro,3.52
859,4,22,kani,3.50
859,5,61,negi_toro_maki,3.48
860,1,2,maguro,3.81
860,2,19,chu_toro,3.77
860,3,9,amaebi,3.74
860,4,15,samon,3.58
860,5,1,anago,3.57
861,1,1,anago,3.28
861,2,19,chu_toro,2.66
861,3,15,samon,2.64
861,4,43,inari,2.41
861,5,37,negi_toro,2.41
862,1,61,negi_toro_maki,3.73
862,2,10,hotategai,3.71
862,3,2,maguro,3.45
862,4,7,tamago,3.39
862,5,37,negi_toro,3.37
863,1,9,amaebi,3.53
863,2,19,chu_toro,3.49
863,3,2,maguro,3.37
863,4,3,ika,3.25
863,5,41,botanebi,3.13
864,1,0,ebi,3.44
864,2,37,negi_toro,3.22
864,3,25,unagi,3.19
864,4,79,kurumaebi,3.08
864,5,47,tarabagani,3.05
865,1,22,kani,3.58
865,2,19,chu_toro,3.57
865,3,15,samon,3.52
865,4,53,toro_samon,3.39
865,5,13,hamachi,3.32
866,1,8,toro,3.21
866,2,26,tekka_maki,3.19
866,3,37,negi_toro,3.17
866,4,19,chu_toro,3.10
866,5,2,maguro,3.10
867,1,19,chu_toro,3.72
867,2,37,negi_toro,3.63
867,3,2,maguro,3.57
867,4,0,ebi,3.54
867,5,47,tarabagani,3.46
868,1,47,tarabagani,3.23
868,2,9,amaebi,3.22
868,3,7,tamago,3.18
868,4,2,maguro,3.13
868,5,22,kani,3.12
869,1,7,tamago,3.00
869,2,27,kanpachi,2.89
869,3,61,negi_toro_maki,2.89
869,4,47,tarabagani,2.78
869,5,19,chu_toro,2.77
870,1,37,negi_toro,3.76
870,2,8,toro,3.67
870,3,2,maguro,3.57
870,4,0,ebi,3.51
870,5,19,chu_toro,3.50
871,1,37,negi_toro,3.61
871,2,47,tarabagani,3.59
871,3,61,negi_toro_maki,3.56
871,4,13,hamachi,3.53
871,5,22,kani,3.52
872,1,9,amaebi,3.43
872,2,8,toro,3.31
872,3,6,ikura,3.22
872,4,22,kani,3.21
872,5,47,tarabagani,3.21
873,1,37,negi_toro,3.63
873,2,7,tamago,3.56
873,3,2,maguro,3.51
873,4,47,tarabagani,3.47
873,5,22,kani,3.46
874,1,25,unagi,3.10
874,2,10,hotategai,3.04
874,3,15,samon,2.93
874,4,1,anago,2.87
874,5,37,negi_toro,2.87
875,1,8,toro,3.77
875,2,19,chu_toro,3.74
875,3,2,maguro,3.70
875,4,9,amaebi,3.60
875,5,15,samon,3.51
876,1,37,negi_toro,4.00
