user_id,rank,item_id,item_name,predicted_rating
1109,2,4,uni,3.89
1109,3,24,torigai,3.70
1109,4,30,geso,3.63
1109,5,68,hiragai,3.62
1110,1,0,ebi,4.00
1110,2,31,katsuo,3.30
1110,3,79,kurumaebi,3.29
1110,4,43,inari,3.20
1110,5,72,mentaiko_maki,3.18
1111,1,19,chu_toro,4.00
1111,2,47,tarabagani,4.00
1111,3,27,kanpachi,3.94
1111,4,8,toro,3.94
1111,5,9,amaebi,3.93
1112,1,15,samon,3.65
1112,2,72,mentaiko_maki,3.54
1112,3,6,ikura,3.49
1112,4,0,ebi,3.42
1112,5,51,sazae,3.38
1113,1,6,ikura,4.00
1113,2,19,chu_toro,4.00
1113,3,21,aji,4.00
1113,4,53,toro_samon,4.00
1113,5,91,battera,4.00
1114,1,37,negi_toro,4.00
1114,2,47,tarabagani,4.00
1114,3,61,negi_toro_maki,3.94
1114,4,1,anago,3.87
1114,5,50,tarako,3.85
1115,1,14,awabi,4.00
1115,2,53,toro_samon,4.00
1115,3,47,tarabagani,3.93
1115,4,66,tsubugai,3.92
1115,5,37,negi_toro,3.91
1116,1,29,kappa_maki,2.55
1116,2,9,amaebi,2.38
1116,3,7,tamago,2.28
1116,4,74,shiso_maki,2.16
1116,5,5,tako,2.07
1117,1,37,negi_toro,3.01
1117,2,61,negi_toro_maki,2.86
1117,3,3,ika,2.76
1117,4,47,tarabagani,2.67
1117,5,76,zuke,2.66
1118,1,76,zuke,3.74
1118,2,8,toro,3.65
1118,3,11,tai,3.57
1118,4,19,chu_toro,3.52
1118,5,36,engawa,3.42
1119,1,14,awabi,4.00
1119,2,20,hirame,4.00
1119,3,75,ika_nattou,4.00
1119,4,71,sarada_maki,3.93
1119,5,43,inari,3.88
1120,1,2,maguro,4.00
1120,2,26,tekka_maki,3.81
1120,3,25,unagi,3.74
1120,4,96,hiramasa,3.68
1120,5,88,ishigakidai,3.67
1121,1,19,chu_toro,3.42
1121,2,3,ika,3.40
1121,3,44,mentaiko,3.38
1121,4,32,iwashi,3.34
1121,5,21,aji,3.28
1122,1,68,hiragai,3.22
1122,2,6,ikura,3.15
1122,3,51,sazae,3.11
1122,4,37,negi_toro,3.01
1122,5,66,tsubugai,3.01
1123,1,61,negi_toro_maki,4.00
1123,2,15,samon,3.98
1123,3,47,tarabagani,3.93
1123,4,9,amaebi,3.90
1123,5,18,saba,3.82
1124,1,2,maguro,4.00
1124,2,34,shimaaji,3.98
1124,3,10,hotategai,3.93
1124,4,22,kani,3.81
1124,5,14,awabi,3.75
1125,1,3,ika,4.00
1125,2,14,awabi,4.00
1125,3,20,hirame,4.00
1125,4,38,nattou_maki,4.00
1125,5,43,inari,4.00
1126,1,32,iwashi,3.73
1126,2,47,tarabagani,3.38
1126,3,44,mentaiko,3.36
1126,4,61,negi_toro_maki,3.35
1126,5,37,negi_toro,3.28
1127,1,14,awabi,4.00
1127,2,20,hirame,3.90
1127,3,19,chu_toro,3.87
1127,4,2,maguro,3.84
1127,5,9,amaebi,3.78
1128,1,73,buri,3.31
1128,2,79,kurumaebi,3.17
1128,3,41,botanebi,3.13
1128,4,21,aji,3.03
1128,5,2,maguro,3.00
1129,1,39,sayori,4.00
1129,2,66,tsubugai,4.00
1129,3,14,awabi,3.92
1129,4,37,negi_toro,3.88
1129,5,0,ebi,3.78
1130,1,22,kani,4.00
1130,2,37,negi_toro,4.00
1130,3,72,mentaiko_maki,4.00
1130,4,79,kurumaebi,4.00
1130,5,0,ebi,3.97
1131,1,15,samon,4.00
1131,2,34,shimaaji,3.99
1131,3,8,toro,3.94
1131,4,61,negi_toro_maki,3.81
1131,5,76,zuke,3.79
1132,1,53,toro_samon,4.00
1132,2,73,buri,3.92
1132,3,47,tarabagani,3.89
1132,4,37,negi_toro,3.87
1132,5,2,maguro,3.86
1133,1,79,kurumaebi,3.89
1133,2,43,inari,3.49
1133,3,0,ebi,3.41
1133,4,72,mentaiko_maki,3.41
1133,5,91,battera,3.28
1134,1,79,kurumaebi,3.02
1134,2,50,tarako,2.96
1134,3,37,negi_toro,2.86
1134,4,41,botanebi,2.86
1134,5,47,tarabagani,2.81
1135,1,31,katsuo,3.58
1135,2,22,kani,3.56
1135,3,2,maguro,3.37
1135,4,57,shirauo,3.28
1135,5,41,botanebi,3.07
1136,1,1,anago,4.00
1136,2,34,shimaaji,4.00
1136,3,64,basashi,3.78
1136,4,61,negi_toro_maki,3.66
1136,5,9,amaebi,3.64
1137,1,32,iwashi,3.95
1137,2,41,botanebi,3.94
1137,3,88,ishigakidai,3.72
1137,4,20,hirame,3.56
1137,5,4,uni,3.56
1138,1,34,shimaaji,2.70
1138,2,2,maguro,2.44
1138,3,79,kurumaebi,2.24
1138,4,31,katsuo,2.21
1138,5,41,botanebi,2.17
1139,1,6,ikura,4.00
1139,2,13,hamachi,4.00
1139,3,66,tsubugai,4.00
1139,4,37,negi_toro,3.94
1139,5,53,toro_samon,3.93
1140,1,8,toro,4.00
1140,2,10,hotategai,4.00
1140,3,91,battera,4.00
1140,4,2,maguro,3.95
1140,5,32,iwashi,3.92
1141,1,75,ika_nattou,3.85
1141,2,79,kurumaebi,3.71
1141,3,37,negi_toro,3.63
1141,4,46,suzuki,3.26
1141,5,70,ume_maki,3.25
1142,1,84,kujira,3.32
1142,2,79,kurumaebi,2.81
1142,3,53,toro_samon,2.72
1142,4,14,awabi,2.60
1142,5,91,battera,2.59
1143,1,25,unagi,4.00
1143,2,41,botanebi,4.00
1143,3,79,kurumaebi,4.00
1143,4,26,tekka_maki,3.84
1143,5,20,hirame,3.83
1144,1,41,botanebi,3.10
1144,2,38,nattou_maki,3.08
1144,3,73,buri,3.02
1144,4,21,aji,3.00
1144,5,35,kanimiso,2.99
1145,1,2,maguro,2.69
1145,2,41,botanebi,2.65
1145,3,10,hotategai,2.56
1145,4,34,shimaaji,2.54
1145,5,47,tarabagani,2.51
1146,1,40,takuwan_maki,3.24
1146,2,37,negi_toro,3.22
1146,3,43,inari,3.21
1146,4,47,tarabagani,3.06
1146,5,93,karasumi,2.95
1147,1,19,chu_toro,4.00
1147,2,53,toro_samon,4.00
1147,3,20,hirame,3.96
1147,4,47,tarabagani,3.93
1147,5,9,amaebi,3.91
1148,1,26,tekka_maki,3.77
1148,2,15,samon,3.72
1148,3,61,negi_toro_maki,3.55
1148,4,13,hamachi,3.49
1148,5,8,toro,3.46
1149,1,65,fugu,3.40
1149,2,35,kanimiso,3.28
1149,3,4,uni,3.14
1149,4,80,mekabu,2.92
1149,5,46,suzuki,2.78
1150,1,74,shiso_maki,3.62
1150,2,75,ika_nattou,3.59
1150,3,61,negi_toro_maki,3.41
1150,4,30,geso,3.32
1150,5,71,sarada_maki,3.10
1151,1,1,anago,4.00
1151,2,8,toro,4.00
1151,3,10,hotategai,4.00
1151,4,21,aji,4.00
1151,5,47,tarabagani,4.00
1152,1,37,negi_toro,4.00
1152,2,23,kohada,3.79
1152,3,19,chu_toro,3.75
1152,4,53,toro_samon,3.70
1152,5,13,hamachi,3.65
1153,1,6,ikura,4.00
1153,2,8,toro,4.00
1153,3,13,hamachi,4.00
1153,4,15,samon,4.00
1153,5,19,chu_toro,4.00
1154,1,6,ikura,4.00
1154,2,13,hamachi,4.00
1154,3,19,chu_toro,4.00
1154,4,53,toro_samon,4.00
1154,5,73,buri,4.00
1155,1,1,anago,4.00
1155,2,9,amaebi,4.00
1155,3,53,toro_samon,4.00
1155,4,13,hamachi,4.00
1155,5,47,tarabagani,3.96
1156,1,44,mentaiko,2.71
1156,2,12,akagai,2.43
1156,3,61,negi_toro_maki,2.25
1156,4,14,awabi,2.02
1156,5,21,aji,2.02
1157,1,53,toro_samon,4.00
1157,2,9,amaebi,3.94
1157,3,19,chu_toro,3.56
1157,4,58,nattou,3.56
1157,5,20,hirame,3.46
1158,1,20,hirame,3.97
1158,2,79,kurumaebi,3.81
1158,3,2,maguro,3.63
1158,4,38,nattou_maki,3.54
1158,5,37,negi_toro,3.52
1159,1,29,kappa_maki,4.00
1159,2,7,tamago,3.99
1159,3,0,ebi,3.89
1159,4,37,negi_toro,3.82
1159,5,74,shiso_maki,3.73
1160,1,1,anago,4.00
1160,2,4,uni,4.00
1160,3,6,ikura,4.00
1160,4,8,toro,4.00
1160,5,9,amaebi,4.00
1161,1,1,anago,3.35
1161,2,14,awabi,3.30
1161,3,9,amaebi,3.16
1161,4,66,tsubugai,3.13
1161,5,11,tai,3.06
1162,1,2,maguro,4.00
1162,2,8,toro,4.00
1162,3,61,negi_toro_maki,4.00
1162,4,1,anago,3.98
1162,5,44,mentaiko,3.98
1163,1,8,toro,4.00
1163,2,20,hirame,4.00
1163,3,41,botanebi,4.00
1163,4,79,kurumaebi,4.00
1163,5,91,battera,4.00
1164,1,20,hirame,2.00
1164,2,78,kaiware,1.93
1164,3,56,nasu,1.84
1164,4,31,katsuo,1.76
1164,5,22,kani,1.75
1165,1,1,anago,4.00
1165,2,19,chu_toro,4.00
1165,3,61,negi_toro_maki,4.00
1165,4,21,aji,3.89
1165,5,44,mentaiko,3.85
1166,1,15,samon,4.00
1166,2,19,chu_toro,3.80
1166,3,76,zuke,3.69
1166,4,8,toro,3.68
1166,5,44,mentaiko,3.67
1167,1,22,kani,4.00
1167,2,37,negi_toro,4.00
1167,3,45,sarada,4.00
1167,4,61,negi_toro_maki,4.00
1167,5,13,hamachi,3.99
1168,1,61,negi_toro_maki,4.00
1168,2,0,ebi,3.86
1168,3,8,toro,3.78
1168,4,79,kurumaebi,3.74
1168,5,88,ishigakidai,3.74
1169,1,22,kani,3.79
1169,2,41,botanebi,3.51
1169,3,15,samon,3.49
1169,4,11,tai,3.38
1169,5,27,kanpachi,3.35
1170,1,19,chu_toro,3.93
1170,2,15,samon,3.75
1170,3,21,aji,3.51
1170,4,79,kurumaebi,3.46
1170,5,26,tekka_maki,3.23
1171,1,8,toro,4.00
1171,2,37,negi_toro,4.00
1171,3,47,tarabagani,3.92
1171,4,2,maguro,3.78
1171,5,0,ebi,3.76
1172,1,0,ebi,4.00
1172,2,2,maguro,4.00
1172,3,8,toro,4.00
1172,4,10,hotategai,4.00
1172,5,26,tekka_maki,4.00
1173,1,37,negi_toro,3.85
1173,2,19,chu_toro,3.58
1173,3,44,mentaiko,3.53
1173,4,76,zuke,3.48
1173,5,61,negi_toro_maki,3.34
1174,1,7,tamago,4.00
1174,2,79,kurumaebi,4.00
1174,3,37,negi_toro,3.93
1174,4,3,ika,3.90
1174,5,0,ebi,3.78
1175,1,2,maguro,4.00
1175,2,6,ikura,4.00
1175,3,8,toro,4.00
1175,4,11,tai,4.00
1175,5,15,samon,4.00
1176,1,3,ika,4.00
1176,2,8,toro,4.00
1176,3,10,hotategai,4.00
1176,4,12,akagai,4.00
1176,5,14,awabi,4.00
1177,1,1,anago,4.00
1177,2,12,akagai,4.00
1177,3,14,awabi,4.00
1177,4,23,kohada,4.00
1177,5,36,engawa,4.00
1178,1,53,toro_samon,3.76
1178,2,15,samon,3.46
1178,3,1,anago,3.43
1178,4,21,aji,3.30
1178,5,9,amaebi,3.27
1179,1,0,ebi,4.00
1179,2,37,negi_toro,3.85
1179,3,72,mentaiko_maki,3.80
1179,4,79,kurumaebi,3.63
1179,5,71,sarada_maki,3.59
1180,1,79,kurumaebi,3.51
1180,2,41,botanebi,3.17
1180,3,88,ishigakidai,3.11
1180,4,75,ika_nattou,3.09
1180,5,24,torigai,3.04
1181,1,2,maguro,4.00
1181,2,3,ika,4.00
1181,3,8,toro,4.00
1181,4,22,kani,4.00
1181,5,25,unagi,4.00
1182,1,19,chu_toro,4.00
1182,2,9,amaebi,4.00
1182,3,2,maguro,3.80
1182,4,61,negi_toro_maki,3.75
1182,5,45,sarada,3.74
1183,1,19,chu_toro,3.71
1183,2,61,negi_toro_maki,3.55
1183,3,47,tarabagani,3.40
1183,4,44,mentaiko,3.34
1183,5,22,kani,3.30
1184,1,9,amaebi,3.21
1184,2,43,inari,3.08
1184,3,56,nasu,2.85
1184,4,47,tarabagani,2.81
1184,5,38,nattou_maki,2.77
1185,1,21,aji,3.34
1185,2,37,negi_toro,3.23
1185,3,6,ikura,3.09
1185,4,91,battera,3.07
1185,5,16,kazunoko,3.04
1186,1,6,ikura,3.50
1186,2,15,samon,3.39
1186,3,53,toro_samon,3.34
1186,4,45,sarada,3.18
1186,5,58,nattou,3.14
1187,1,17,shako,3.07
1187,2,54,sanma,2.89
1187,3,9,amaebi,2.73
1187,4,98,shishamo,2.68
1187,5,1,anago,2.56
1188,1,2,maguro,4.00
1188,2,6,ikura,4.00
1188,3,9,amaebi,4.00
1188,4,11,tai,4.00
1188,5,14,awabi,4.00
1189,1,45,sarada,4.00
1189,2,38,nattou_maki,3.90
1189,3,44,mentaiko,3.84
1189,4,14,awabi,3.80
1189,5,2,maguro,3.75
1190,1,20,hirame,3.92
1190,2,38,nattou_maki,3.68
1190,3,31,katsuo,3.61
1190,4,36,engawa,3.50
1190,5,22,kani,3.48
1191,1,41,botanebi,3.64
1191,2,2,maguro,3.59
1191,3,88,ishigakidai,3.42
1191,4,1,anago,3.33
1191,5,10,hotategai,3.32
1192,1,6,ikura,4.00
1192,2,19,chu_toro,4.00
1192,3,53,toro_samon,4.00
1192,4,20,hirame,3.91
1192,5,2,maguro,3.81
1193,1,2,maguro,4.00
1193,2,9,amaebi,4.00
1193,3,10,hotategai,4.00
1193,4,41,botanebi,4.00
1193,5,47,tarabagani,4.00
1194,1,37,negi_toro,4.00
1194,2,41,botanebi,4.00
1194,3,47,tarabagani,4.00
1194,4,61,negi_toro_maki,4.00
1194,5,79,kurumaebi,4.00
1195,1,0,ebi,4.00
1195,2,2,maguro,4.00
1195,3,8,toro,4.00
1195,4,79,kurumaebi,3.95
1195,5,19,chu_toro,3.86
1196,1,9,amaebi,3.82
1196,2,8,toro,3.60
1196,3,2,maguro,3.55
1196,4,61,negi_toro_maki,3.41
1196,5,7,tamago,3.37
1197,1,4,uni,4.00
1197,2,15,samon,3.97
1197,3,20,hirame,3.94
1197,4,41,botanebi,3.93
1197,5,61,negi_toro_maki,3.89
1198,1,4,uni,4.00
1198,2,7,tamago,4.00
1198,3,15,samon,4.00
1198,4,21,aji,4.00
1198,5,26,tekka_maki,4.00
1199,1,2,maguro,3.11
1199,2,10,hotategai,3.03
1199,3,37,negi_toro,2.98
1199,4,44,mentaiko,2.89
1199,5,79,kurumaebi,2.88
1200,1,25,unagi,3.00
1200,2,26,tekka_maki,2.95
1200,3,37,negi_toro,2.90
1200,4,79,kurumaebi,2.88
1200,5,29,kappa_maki,2.68
1201,1,61,negi_toro_maki,3.77
1201,2,62,gyusashi,3.45
1201,3,18,saba,3.25
1201,4,13,hamachi,3.25
1201,5,28,mirugai,3.24
1202,1,53,toro_samon,3.73
1202,2,58,nattou,3.65
1202,3,6,ikura,3.55
1202,4,19,chu_toro,3.52
1202,5,15,samon,3.36
1203,1,37,negi_toro,4.00
1203,2,79,kurumaebi,3.94
1203,3,72,mentaiko_maki,3.87
1203,4,47,tarabagani,3.78
1203,5,15,samon,3.76
1204,1,22,kani,3.22
1204,2,26,tekka_maki,3.21
1204,3,20,hirame,3.18
1204,4,15,samon,3.14
1204,5,27,kanpachi,3.08
1205,1,19,chu_toro,4.00
1205,2,43,inari,4.00
1205,3,13,hamachi,3.93
1205,4,8,toro,3.73
1205,5,37,negi_toro,3.72
1206,1,19,chu_toro,3.30
1206,2,6,ikura,3.28
1206,3,8,toro,3.24
1206,4,37,negi_toro,3.21
1206,5,79,kurumaebi,3.10
1207,1,53,toro_samon,3.74
1207,2,19,chu_toro,3.66
1207,3,16,kazunoko,3.58
1207,4,33,hokkigai,3.52
1207,5,91,battera,3.46
1208,1,1,anago,4.00
1208,2,50,tarako,4.00
1208,3,79,kurumaebi,3.94
1208,4,61,negi_toro_maki,3.87
1208,5,47,tarabagani,3.78
1209,1,43,inari,3.72
1209,2,13,hamachi,3.65
1209,3,6,ikura,3.56
1209,4,61,negi_toro_maki,3.53
1209,5,37,negi_toro,3.41
1210,1,22,kani,3.17
1210,2,0,ebi,3.13
1210,3,25,unagi,3.11
1210,4,19,chu_toro,3.02
1210,5,31,katsuo,2.99
1211,1,31,katsuo,4.00
1211,2,41,botanebi,3.61
1211,3,8,toro,3.55
1211,4,20,hirame,3.43
1211,5,13,hamachi,3.39
1212,1,22,kani,3.86
1212,2,57,shirauo,3.71
1212,3,2,maguro,3.50
1212,4,31,katsuo,3.42
1212,5,25,unagi,3.33
1213,1,2,maguro,3.92
1213,2,10,hotategai,3.46
1213,3,22,kani,3.32
1213,4,31,katsuo,3.31
1213,5,36,engawa,3.28
1214,1,8,toro,4.00
1214,2,0,ebi,3.85
1214,3,18,saba,3.77
1214,4,3,ika,3.76
1214,5,53,toro_samon,3.70
1215,1,3,ika,3.97
1215,2,35,kanimiso,3.91
1215,3,61,negi_toro_maki,3.88
1215,4,4,uni,3.87
1215,5,41,botanebi,3.77
1216,1,36,engawa,3.95
1216,2,1,anago,3.73
1216,3,76,zuke,3.59
1216,4,2,maguro,3.45
1216,5,31,katsuo,3.45
1217,1,24,torigai,3.96
1217,2,33,hokkigai,3.60
1217,3,75,ika_nattou,3.59
1217,4,53,toro_samon,3.57
1217,5,43,inari,3.55
1218,1,79,kurumaebi,3.81
1218,2,29,kappa_maki,3.78
1218,3,7,tamago,3.76
1218,4,37,negi_toro,3.62
1218,5,26,tekka_maki,3.50
1219,1,0,ebi,3.69
1219,2,6,ikura,3.67
1219,3,79,kurumaebi,3.59
1219,4,14,awabi,3.49
1219,5,37,negi_toro,3.45
1220,1,19,chu_toro,4.00
1220,2,27,kanpachi,3.89
1220,3,61,negi_toro_maki,3.83
1220,4,26,tekka_maki,3.81
1220,5,73,buri,3.65
1221,1,18,saba,4.00
1221,2,19,chu_toro,4.00
1221,3,22,kani,4.00
1221,4,25,unagi,4.00
1221,5,9,amaebi,3.67
1222,1,2,maguro,3.79
1222,2,34,shimaaji,3.65
1222,3,3,ika,3.65
1222,4,57,shirauo,3.59
1222,5,8,toro,3.59
1223,1,2,maguro,4.00
1223,2,7,tamago,4.00
1223,3,9,amaebi,4.00
1223,4,15,samon,4.00
1223,5,20,hirame,4.00
1224,1,72,mentaiko_maki,2.78
1224,2,79,kurumaebi,2.46
1224,3,57,shirauo,2.37
1224,4,25,unagi,2.34
1224,5,5,tako,2.33
1225,1,3,ika,3.93
1225,2,47,tarabagani,3.49
1225,3,2,maguro,3.45
1225,4,30,geso,3.31
1225,5,41,botanebi,3.25
1226,1,71,sarada_maki,3.90
1226,2,72,mentaiko_maki,3.71
1226,3,0,ebi,3.45
1226,4,9,amaebi,3.38
1226,5,22,kani,3.32
1227,1,29,kappa_maki,3.54
1227,2,37,negi_toro,3.53
1227,3,7,tamago,3.44
1227,4,26,tekka_maki,3.42
1227,5,43,inari,3.32
1228,1,2,maguro,4.00
1228,2,8,toro,4.00
1228,3,19,chu_toro,4.00
1228,4,25,unagi,3.85
1228,5,26,tekka_maki,3.83
1229,1,19,chu_toro,4.00
1229,2,35,kanimiso,4.00
1229,3,43,inari,4.00
1229,4,53,toro_samon,4.00
1229,5,61,negi_toro_maki,4.00
1230,1,6,ikura,4.00
1230,2,12,akagai,4.00
1230,3,24,torigai,4.00
1230,4,28,mirugai,4.00
1230,5,35,kanimiso,4.00
1231,1,2,maguro,3.68
1231,2,62,gyusashi,3.66
1231,3,37,negi_toro,3.64
1231,4,41,botanebi,3.63
1231,5,61,negi_toro_maki,3.62
1232,1,38,nattou_maki,3.06
1232,2,61,negi_toro_maki,3.02
1232,3,45,sarada,2.96
1232,4,65,fugu,2.96
1232,5,22,kani,2.94
1233,1,41,botanebi,3.70
1233,2,4,uni,3.41
1233,3,2,maguro,3.29
1233,4,8,toro,3.25
1233,5,88,ishigakidai,3.16
1234,1,0,ebi,4.00
1234,2,22,kani,4.00
1234,3,72,mentaiko_maki,4.00
1234,4,79,kurumaebi,4.00
1234,5,61,negi_toro_maki,3.81
1235,1,0,ebi,4.00
1235,2,4,uni,4.00
1235,3,7,tamago,4.00
1235,4,13,hamachi,4.00
1235,5,15,samon,4.00
1236,1,0,ebi,2.84
1236,2,37,negi_toro,2.83
1236,3,61,negi_toro_maki,2.76
1236,4,8,toro,2.69
1236,5,19,chu_toro,2.65
1237,1,14,awabi,4.00
1237,2,61,negi_toro_maki,4.00
1237,3,2,maguro,3.94
1237,4,11,tai,3.86
1237,5,53,toro_samon,3.81
1238,1,5,tako,4.00
1238,2,7,tamago,4.00
1238,3,8,toro,4.00
1238,4,22,kani,4.00
1238,5,26,tekka_maki,4.00
1239,1,13,hamachi,4.00
1239,2,37,negi_toro,4.00
1239,3,61,negi_toro_maki,4.00
1239,4,71,sarada_maki,4.00
1239,5,47,tarabagani,3.91
1240,1,19,chu_toro,4.00
1240,2,21,aji,4.00
1240,3,22,kani,4.00
1240,4,23,kohada,4.00
1240,5,27,kanpachi,4.00
1241,1,0,ebi,4.00
1241,2,1,anago,4.00
1241,3,2,maguro,4.00
1241,4,6,ikura,4.00
1241,5,8,toro,4.00
1242,1,2,maguro,4.00
1242,2,10,hotategai,4.00
1242,3,12,akagai,4.00
1242,4,14,awabi,4.00
1242,5,16,kazunoko,4.00
1243,1,73,buri,4.00
1243,2,79,kurumaebi,4.00
1243,3,13,hamachi,3.98
1243,4,37,negi_toro,3.96
1243,5,19,chu_toro,3.91
1244,1,19,chu_toro,4.00
1244,2,8,toro,3.73
1244,3,20,hirame,3.70
1244,4,10,hotategai,3.53
1244,5,53,toro_samon,3.47
1245,1,0,ebi,4.00
1245,2,47,tarabagani,4.00
1245,3,53,toro_samon,3.93
1245,4,41,botanebi,3.81
1245,5,79,kurumaebi,3.79
1246,1,1,anago,4.00
1246,2,9,amaebi,4.00
1246,3,10,hotategai,4.00
1246,4,41,botanebi,4.00
1246,5,47,tarabagani,4.00
1247,1,2,maguro,4.00
1247,2,3,ika,4.00
1247,3,7,tamago,4.00
1247,4,8,toro,4.00
1247,5,11,tai,4.00
1248,1,8,toro,4.00
1248,2,13,hamachi,4.00
1248,3,41,botanebi,4.00
1248,4,18,saba,4.00
1248,5,31,katsuo,3.99
1249,1,0,ebi,2.92
1249,2,79,kurumaebi,2.88
1249,3,72,mentaiko_maki,2.52
1249,4,25,unagi,2.48
1249,5,31,katsuo,2.47
1250,1,19,chu_toro,4.00
1250,2,45,sarada,4.00
1250,3,61,negi_toro_maki,4.00
1250,4,11,tai,3.84
1250,5,0,ebi,3.81
1251,1,0,ebi,4.00
1251,2,4,uni,4.00
1251,3,6,ikura,4.00
1251,4,7,tamago,4.00
1251,5,8,toro,4.00
1252,1,7,tamago,4.00
1252,2,13,hamachi,4.00
1252,3,27,kanpachi,4.00
1252,4,80,mekabu,4.00
1252,5,9,amaebi,3.97
1253,1,4,uni,4.00
1253,2,5,tako,4.00
1253,3,12,akagai,4.00
1253,4,14,awabi,4.00
1253,5,24,torigai,4.00
1254,1,15,samon,4.00
1254,2,35,kanimiso,3.89
1254,3,54,sanma,3.85
1254,4,64,basashi,3.74
1254,5,22,kani,3.73
1255,1,71,sarada_maki,3.03
1255,2,37,negi_toro,2.91
1255,3,72,mentaiko_maki,2.87
1255,4,60,kanpyo_maki,2.67
1255,5,43,inari,2.65
1256,1,45,sarada,3.60
1256,2,9,amaebi,3.36
1256,3,26,tekka_maki,3.33
1256,4,47,tarabagani,3.25
1256,5,43,inari,3.24
1257,1,19,chu_toro,3.54
1257,2,8,toro,3.51
1257,3,27,kanpachi,3.42
1257,4,1,anago,3.38
1257,5,0,ebi,3.37
1258,1,53,toro_samon,3.65
1258,2,15,samon,3.46
1258,3,8,toro,3.41
1258,4,20,hirame,3.14
1258,5,21,aji,3.14
1259,1,4,uni,4.00
1259,2,14,awabi,4.00
1259,3,15,samon,4.00
1259,4,16,kazunoko,4.00
1259,5,22,kani,4.00
1260,1,19,chu_toro,2.79
1260,2,25,unagi,2.77
1260,3,37,negi_toro,2.73
1260,4,54,sanma,2.72
1260,5,76,zuke,2.56
1261,1,2,maguro,4.00
1261,2,8,toro,4.00
1261,3,36,engawa,4.00
1261,4,11,tai,3.97
1261,5,66,tsubugai,3.96
1262,1,0,ebi,4.00
1262,2,8,toro,4.00
1262,3,9,amaebi,4.00
1262,4,15,samon,4.00
1262,5,21,aji,4.00
1263,1,4,uni,4.00
1263,2,15,samon,4.00
1263,3,21,aji,4.00
1263,4,53,toro_samon,4.00
1263,5,73,buri,3.99
1264,1,19,chu_toro,3.59
1264,2,18,saba,3.49
1264,3,2,maguro,3.26
1264,4,47,tarabagani,3.04
1264,5,9,amaebi,2.98
1265,1,9,amaebi,4.00
1265,2,11,tai,4.00
1265,3,15,samon,4.00
1265,4,19,chu_toro,4.00
1265,5,21,aji,4.00
1266,1,13,hamachi,4.00
1266,2,23,kohada,4.00
1266,3,32,iwashi,4.00
1266,4,51,sazae,4.00
1266,5,53,toro_samon,4.00
1267,1,66,tsubugai,3.35
1267,2,0,ebi,3.35
1267,3,36,engawa,3.28
1267,4,31,katsuo,3.22
1267,5,14,awabi,3.19
1268,1,6,ikura,3.54
1268,2,45,sarada,3.33
1268,3,14,awabi,3.29
1268,4,79,kurumaebi,3.17
1268,5,91,battera,3.17
1269,1,90,hoya,4.00
1269,2,38,nattou_maki,3.76
1269,3,30,geso,3.47
1269,4,99,kaki,3.45
1269,5,57,shirauo,3.38
1270,1,37,negi_toro,3.59
1270,2,79,kurumaebi,3.27
1270,3,47,tarabagani,3.07
1270,4,8,toro,3.04
1270,5,19,chu_toro,3.02
1271,1,0,ebi,4.00
1271,2,8,toro,4.00
1271,3,37,negi_toro,4.00
1271,4,47,tarabagani,4.00
1271,5,61,negi_toro_maki,4.00
1272,1,58,nattou,4.00
1272,2,90,hoya,4.00
1272,3,99,kaki,4.00
1272,4,59,ankimo,3.82
1272,5,68,hiragai,3.54
1273,1,2,maguro,4.00
1273,2,47,tarabagani,4.00
1273,3,61,negi_toro_maki,3.91
1273,4,37,negi_toro,3.79
1273,5,9,amaebi,3.70
1274,1,3,ika,4.00
1274,2,5,tako,4.00
1274,3,7,tamago,4.00
1274,4,25,unagi,4.00
1274,5,30,geso,4.00
1275,1,14,awabi,4.00
1275,2,34,shimaaji,4.00
1275,3,38,nattou_maki,4.00
1275,4,41,botanebi,4.00
1275,5,50,tarako,4.00
1276,1,74,shiso_maki,3.68
1276,2,29,kappa_maki,3.62
1276,3,79,kurumaebi,3.30
1276,4,37,negi_toro,3.14
1276,5,26,tekka_maki,2.89
1277,1,20,hirame,4.00
1277,2,41,botanebi,4.00
1277,3,8,toro,4.00
1277,4,1,anago,3.97
1277,5,22,kani,3.90
1278,1,0,ebi,4.00
1278,2,2,maguro,4.00
1278,3,8,toro,4.00
1278,4,20,hirame,4.00
1278,5,25,unagi,4.00
1279,1,53,toro_samon,3.81
1279,2,19,chu_toro,3.66
1279,3,9,amaebi,3.52
1279,4,21,aji,3.45
1279,5,76,zuke,3.39
1280,1,8,toro,3.96
1280,2,37,negi_toro,3.85
1280,3,57,shirauo,3.79
1280,4,0,ebi,3.77
1280,5,79,kurumaebi,3.75
1281,1,41,botanebi,4.00
1281,2,8,toro,3.75
1281,3,25,unagi,3.72
1281,4,22,kani,3.68
1281,5,0,ebi,3.62
1282,1,8,toro,3.50
1282,2,15,samon,3.17
1282,3,9,amaebi,2.95
1282,4,19,chu_toro,2.89
1282,5,13,hamachi,2.82
1283,1,2,maguro,4.00
1283,2,9,amaebi,4.00
1283,3,11,tai,4.00
1283,4,13,hamachi,4.00
1283,5,19,chu_toro,4.00
1284,1,61,negi_toro_maki,4.00
1284,2,35,kanimiso,3.59
1284,3,47,tarabagani,3.58
1284,4,26,tekka_maki,3.53
1284,5,41,botanebi,3.45
