user_id,rank,item_id,item_name,predicted_score
731,5,53,toro_samon,2.77
732,1,79,kurumaebi,3.59
732,2,2,maguro,3.55
732,3,43,inari,3.13
732,4,26,tekka_maki,3.02
732,5,0,ebi,3.01
733,1,71,sarada_maki,3.83
733,2,22,kani,3.01
733,3,1,anago,2.82
733,4,28,mirugai,2.74
733,5,4,uni,2.73
734,1,8,toro,5.40
734,2,45,sarada,5.26
734,3,62,gyusashi,5.08
734,4,61,negi_toro_maki,4.78
734,5,38,nattou_maki,4.55
735,1,79,kurumaebi,4.86
735,2,8,toro,4.39
735,3,61,negi_toro_maki,4.34
735,4,19,chu_toro,4.33
735,5,47,tarabagani,4.21
736,1,45,sarada,4.22
736,2,80,mekabu,3.92
736,3,2,maguro,3.72
736,4,11,tai,3.62
736,5,3,ika,3.51
737,1,0,ebi,2.88
737,2,9,amaebi,2.81
737,3,71,sarada_maki,2.78
737,4,2,maguro,2.78
737,5,76,zuke,2.77
738,1,19,chu_toro,4.72
738,2,6,ikura,4.39
738,3,57,shirauo,4.37
738,4,22,kani,4.18
738,5,36,engawa,4.18
739,1,8,toro,3.84
739,2,53,toro_samon,3.19
739,3,43,inari,3.06
739,4,27,kanpachi,2.97
739,5,2,maguro,2.94
740,1,79,kurumaebi,5.10
740,2,8,toro,4.70
740,3,41,botanebi,4.60
740,4,19,chu_toro,4.55
740,5,26,tekka_maki,4.48
741,1,47,tarabagani,4.33
741,2,75,ika_nattou,4.01
741,3,24,torigai,3.90
741,4,41,botanebi,3.86
741,5,68,hiragai,3.85
742,1,83,sasami,3.45
742,2,79,kurumaebi,3.38
742,3,3,ika,3.24
742,4,44,mentaiko,3.15
742,5,47,tarabagani,3.14
743,1,19,chu_toro,4.42
743,2,7,tamago,4.02
743,3,37,negi_toro,3.85
743,4,43,inari,3.79
743,5,61,negi_toro_maki,3.74
744,1,79,kurumaebi,4.61
744,2,26,tekka_maki,4.50
744,3,41,botanebi,4.42
744,4,0,ebi,4.31
744,5,53,toro_samon,4.27
745,1,13,hamachi,3.85
745,2,19,chu_toro,3.82
745,3,25,unagi,3.78
745,4,48,ume_shiso_maki,3.69
745,5,21,aji,3.57
746,1,61,negi_toro_maki,5.37
746,2,0,ebi,5.31
746,3,20,hirame,4.15
746,4,19,chu_toro,4.14
746,5,11,tai,4.10
747,1,47,tarabagani,4.41
747,2,20,hirame,4.33
747,3,9,amaebi,4.14
747,4,5,tako,4.10
747,5,41,botanebi,4.06
748,1,37,negi_toro,4.08
748,2,1,anago,3.86
748,3,14,awabi,3.86
748,4,53,toro_samon,3.63
748,5,41,botanebi,3.58
749,1,61,negi_toro_maki,3.93
749,2,22,kani,3.80
749,3,11,tai,3.54
749,4,47,tarabagani,3.52
749,5,2,maguro,3.48
750,1,79,kurumaebi,4.49
750,2,41,botanebi,4.46
750,3,76,zuke,4.44
750,4,9,amaebi,4.44
750,5,47,tarabagani,4.39
751,1,79,kurumaebi,4.97
751,2,61,negi_toro_maki,4.76
751,3,47,tarabagani,4.67
751,4,43,inari,4.53
751,5,91,battera,4.43
752,1,37,negi_toro,4.59
752,2,19,chu_toro,4.38
752,3,13,hamachi,4.29
752,4,79,kurumaebi,4.21
752,5,8,toro,4.13
753,1,75,ika_nattou,4.28
753,2,50,tarako,3.76
753,3,21,aji,3.67
753,4,41,botanebi,3.39
753,5,20,hirame,3.32
754,1,8,toro,5.07
754,2,43,inari,4.56
754,3,19,chu_toro,4.50
754,4,53,toro_samon,4.48
754,5,96,hiramasa,4.46
755,1,37,negi_toro,3.95
755,2,7,tamago,3.79
755,3,73,buri,3.23
755,4,13,hamachi,3.20
755,5,11,tai,3.17
756,1,38,nattou_maki,5.39
756,2,44,mentaiko,5.09
756,3,35,kanimiso,4.84
756,4,37,negi_toro,4.82
756,5,14,awabi,4.79
757,1,37,negi_toro,3.57
757,2,7,tamago,3.25
757,3,62,gyusashi,3.23
757,4,45,sarada,3.21
757,5,80,mekabu,3.07
758,1,46,suzuki,3.73
758,2,79,kurumaebi,3.53
758,3,37,negi_toro,3.49
758,4,40,takuwan_maki,3.48
758,5,71,sarada_maki,3.23
759,1,61,negi_toro_maki,2.81
759,2,79,kurumaebi,2.65
759,3,47,tarabagani,2.65
759,4,19,chu_toro,2.55
759,5,32,iwashi,2.53
760,1,53,toro_samon,3.85
760,2,13,hamachi,3.74
760,3,75,ika_nattou,3.67
760,4,47,tarabagani,3.57
760,5,21,aji,3.54
761,1,47,tarabagani,4.35
761,2,79,kurumaebi,4.20
761,3,61,negi_toro_maki,4.19
761,4,2,maguro,4.15
761,5,76,zuke,4.10
762,1,37,negi_toro,4.64
762,2,1,anago,3.96
762,3,62,gyusashi,3.96
762,4,19,chu_toro,3.92
762,5,15,samon,3.90
763,1,24,torigai,3.83
763,2,19,chu_toro,3.77
763,3,53,toro_samon,3.62
763,4,41,botanebi,3.62
763,5,15,samon,3.61
764,1,10,hotategai,3.81
764,2,50,tarako,3.54
764,3,41,botanebi,3.52
764,4,45,sarada,3.33
764,5,51,sazae,3.29
765,1,41,botanebi,3.72
765,2,53,toro_samon,3.55
765,3,25,unagi,3.42
765,4,50,tarako,3.41
765,5,26,tekka_maki,3.35
766,1,76,zuke,4.27
766,2,71,sarada_maki,3.73
766,3,22,kani,3.72
766,4,2,maguro,3.68
766,5,7,tamago,3.60
767,1,8,toro,3.49
767,2,43,inari,3.34
767,3,53,toro_samon,3.23
767,4,7,tamago,3.13
767,5,21,aji,3.08
768,1,47,tarabagani,4.79
768,2,96,hiramasa,4.64
768,3,21,aji,4.57
768,4,11,tai,4.50
768,5,61,negi_toro_maki,4.49
769,1,19,chu_toro,2.66
769,2,9,amaebi,2.59
769,3,76,zuke,2.53
769,4,0,ebi,2.50
769,5,57,shirauo,2.49
770,1,25,unagi,4.44
770,2,48,ume_shiso_maki,4.05
770,3,6,ikura,3.96
770,4,4,uni,3.92
770,5,20,hirame,3.86
771,1,19,chu_toro,4.75
771,2,2,maguro,4.23
771,3,53,toro_samon,4.11
771,4,37,negi_toro,4.04
771,5,11,tai,3.96
772,1,43,inari,4.56
772,2,91,battera,4.08
772,3,19,chu_toro,4.04
772,4,18,saba,3.76
772,5,27,kanpachi,3.68
773,1,37,negi_toro,4.55
773,2,2,maguro,4.16
773,3,10,hotategai,4.16
773,4,11,tai,4.00
773,5,1,anago,3.97
774,1,14,awabi,3.91
774,2,84,kujira,3.91
774,3,22,kani,3.86
774,4,72,mentaiko_maki,3.74
774,5,19,chu_toro,3.68
775,1,45,sarada,3.95
775,2,80,mekabu,3.77
775,3,9,amaebi,3.61
775,4,10,hotategai,3.41
775,5,15,samon,3.32
776,1,37,negi_toro,4.34
776,2,11,tai,4.28
776,3,19,chu_toro,4.18
776,4,2,maguro,4.10
776,5,26,tekka_maki,4.04
777,1,37,negi_toro,4.47
777,2,27,kanpachi,4.17
777,3,75,ika_nattou,3.94
777,4,13,hamachi,3.85
777,5,20,hirame,3.76
778,1,19,chu_toro,4.27
778,2,2,maguro,4.24
778,3,3,ika,4.10
778,4,70,ume_maki,4.07
778,5,79,kurumaebi,4.02
779,1,6,ikura,4.34
779,2,8,toro,4.25
779,3,26,tekka_maki,4.00
779,4,53,toro_samon,3.92
779,5,41,botanebi,3.57
780,1,22,kani,3.85
780,2,37,negi_toro,3.55
780,3,0,ebi,3.17
780,4,71,sarada_maki,3.16
780,5,36,engawa,3.06
781,1,7,tamago,3.44
781,2,79,kurumaebi,3.34
781,3,43,inari,3.30
781,4,61,negi_toro_maki,3.20
781,5,70,ume_maki,3.11
782,1,3,ika,3.69
782,2,10,hotategai,3.59
782,3,45,sarada,3.46
782,4,26,tekka_maki,3.17
782,5,71,sarada_maki,3.13
783,1,79,kurumaebi,4.39
783,2,47,tarabagani,4.34
783,3,9,amaebi,4.30
783,4,26,tekka_maki,4.20
783,5,2,maguro,4.20
784,1,22,kani,3.41
784,2,37,negi_toro,3.01
784,3,2,maguro,3.00
784,4,19,chu_toro,3.00
784,5,76,zuke,2.94
785,1,47,tarabagani,4.79
785,2,61,negi_toro_maki,4.50
785,3,2,maguro,4.33
785,4,19,chu_toro,4.33
785,5,73,buri,4.28
786,1,58,nattou,3.87
786,2,79,kurumaebi,3.75
786,3,38,nattou_maki,3.67
786,4,53,toro_samon,3.65
786,5,19,chu_toro,3.62
787,1,79,kurumaebi,3.31
787,2,26,tekka_maki,3.17
787,3,19,chu_toro,3.01
787,4,61,negi_toro_maki,3.00
787,5,70,ume_maki,2.69
788,1,2,maguro,4.34
788,2,32,iwashi,4.07
788,3,31,katsuo,4.00
788,4,54,sanma,3.88
788,5,27,kanpachi,3.84
789,1,37,negi_toro,4.01
789,2,8,toro,3.90
789,3,41,botanebi,3.82
789,4,53,toro_samon,3.77
789,5,22,kani,3.77
790,1,11,tai,3.10
790,2,47,tarabagani,2.99
790,3,79,kurumaebi,2.90
790,4,74,shiso_maki,2.89
790,5,5,tako,2.80
791,1,61,negi_toro_maki,4.29
791,2,47,tarabagani,4.08
791,3,8,toro,3.98
791,4,1,anago,3.94
791,5,25,unagi,3.90
792,1,8,toro,5.33
792,2,19,chu_toro,4.81
792,3,53,toro_samon,4.79
792,4,15,samon,4.79
792,5,2,maguro,4.69
793,1,0,ebi,3.72
793,2,11,tai,3.69
793,3,37,negi_toro,3.63
793,4,7,tamago,3.59
793,5,79,kurumaebi,3.57
794,1,37,negi_toro,3.39
794,2,8,toro,3.33
794,3,38,nattou_maki,3.06
794,4,44,mentaiko,3.02
794,5,22,kani,3.01
795,1,76,zuke,3.28
795,2,37,negi_toro,3.26
795,3,0,ebi,3.06
795,4,44,mentaiko,3.02
795,5,58,nattou,2.86
796,1,54,sanma,4.23
796,2,62,gyusashi,4.05
796,3,47,tarabagani,3.97
796,4,34,shimaaji,3.95
796,5,1,anago,3.89
797,1,58,nattou,3.44
797,2,38,nattou_maki,3.04
797,3,6,ikura,2.89
797,4,14,awabi,2.77
797,5,72,mentaiko_maki,2.74
798,1,1,anago,4.89
798,2,37,negi_toro,4.81
798,3,6,ikura,4.68
798,4,9,amaebi,4.65
798,5,31,katsuo,4.32
799,1,18,saba,4.82
799,2,1,anago,4.70
799,3,43,inari,4.58
799,4,2,maguro,4.45
799,5,8,toro,4.42
800,1,37,negi_toro,4.01
800,2,8,toro,3.97
800,3,1,anago,3.88
800,4,27,kanpachi,3.86
800,5,26,tekka_maki,3.83
801,1,53,toro_samon,3.58
801,2,43,inari,3.52
801,3,72,mentaiko_maki,3.34
801,4,19,chu_toro,3.20
801,5,37,negi_toro,3.18
802,1,41,botanebi,4.33
802,2,47,tarabagani,4.31
802,3,67,ana_kyu_maki,4.29
802,4,15,samon,4.26
802,5,6,ikura,4.20
803,1,71,sarada_maki,3.56
803,2,50,tarako,3.44
803,3,9,amaebi,3.39
803,4,43,inari,3.12
803,5,3,ika,3.12
804,1,61,negi_toro_maki,3.56
804,2,79,kurumaebi,3.49
804,3,70,ume_maki,3.42
804,4,26,tekka_maki,3.13
804,5,62,gyusashi,3.11
805,1,25,unagi,4.57
805,2,9,amaebi,4.38
805,3,21,aji,4.27
805,4,26,tekka_maki,4.27
805,5,61,negi_toro_maki,4.17
806,1,51,sazae,4.24
806,2,83,sasami,3.72
806,3,61,negi_toro_maki,3.54
806,4,35,kanimiso,3.50
806,5,19,chu_toro,3.49
807,1,6,ikura,4.41
807,2,3,ika,3.95
807,3,25,unagi,3.80
807,4,36,engawa,3.66
807,5,9,amaebi,3.58
808,1,45,sarada,4.29
808,2,37,negi_toro,4.27
808,3,7,tamago,4.08
808,4,80,mekabu,4.05
808,5,15,samon,3.94
809,1,10,hotategai,2.57
809,2,36,engawa,2.47
809,3,20,hirame,2.34
809,4,37,negi_toro,2.22
809,5,52,aoyagi,2.18
810,1,75,ika_nattou,2.30
810,2,59,ankimo,2.24
810,3,12,akagai,2.23
810,4,3,ika,2.19
810,5,50,tarako,2.19
811,1,37,negi_toro,4.04
811,2,22,kani,3.59
811,3,8,toro,3.58
811,4,53,toro_samon,3.52
811,5,41,botanebi,3.50
812,1,0,ebi,3.46
812,2,41,botanebi,3.44
812,3,19,chu_toro,3.33
812,4,84,kujira,3.25
812,5,87,tobiuo,3.19
813,1,15,samon,4.25
813,2,11,tai,3.88
813,3,74,shiso_maki,3.74
813,4,5,tako,3.66
813,5,46,suzuki,3.65
814,1,22,kani,3.55
814,2,11,tai,3.45
814,3,2,maguro,3.45
814,4,21,aji,3.44
814,5,19,chu_toro,3.33
815,1,19,chu_toro,3.86
815,2,9,amaebi,3.52
815,3,26,tekka_maki,3.38
815,4,41,botanebi,3.25
815,5,6,ikura,3.23
816,1,79,kurumaebi,4.04
816,2,0,ebi,3.80
816,3,19,chu_toro,3.73
816,4,61,negi_toro_maki,3.71
816,5,11,tai,3.50
817,1,10,hotategai,4.42
817,2,20,hirame,4.09
817,3,57,shirauo,4.01
817,4,41,botanebi,3.78
817,5,19,chu_toro,3.74
818,1,79,kurumaebi,4.33
818,2,53,toro_samon,4.03
818,3,26,tekka_maki,3.97
818,4,19,chu_toro,3.96
818,5,0,ebi,3.75
819,1,6,ikura,4.18
819,2,41,botanebi,3.54
819,3,3,ika,3.53
819,4,53,toro_samon,3.48
819,5,10,hotategai,3.43
820,1,1,anago,4.20
820,2,31,katsuo,3.84
820,3,21,aji,3.83
820,4,37,negi_toro,3.78
820,5,47,tarabagani,3.77
821,1,8,toro,3.68
821,2,19,chu_toro,3.66
821,3,61,negi_toro_maki,3.66
821,4,43,inari,3.58
821,5,56,nasu,3.40
822,1,10,hotategai,4.43
822,2,8,toro,4.29
822,3,41,botanebi,4.28
822,4,35,kanimiso,4.24
822,5,48,ume_shiso_maki,4.15
823,1,1,anago,4.66
823,2,43,inari,4.21
823,3,23,kohada,4.06
823,4,31,katsuo,4.03
823,5,91,battera,3.98
824,1,13,hamachi,4.86
824,2,37,negi_toro,4.19
824,3,73,buri,4.10
824,4,21,aji,4.06
824,5,77,himo,4.03
825,1,44,mentaiko,4.08
825,2,3,ika,4.06
825,3,83,sasami,4.00
825,4,47,tarabagani,3.91
825,5,14,awabi,3.89
826,1,61,negi_toro_maki,3.58
826,2,94,uni_kurage,3.27
826,3,71,sarada_maki,3.25
826,4,8,toro,3.22
826,5,47,tarabagani,3.20
827,1,65,fugu,3.70
827,2,35,kanimiso,3.60
827,3,61,negi_toro_maki,3.45
827,4,56,nasu,3.42
827,5,51,sazae,3.37
828,1,0,ebi,4.29
828,2,61,negi_toro_maki,4.26
828,3,79,kurumaebi,4.23
828,4,11,tai,4.07
828,5,9,amaebi,3.93
829,1,2,maguro,4.48
829,2,21,aji,4.31
829,3,25,unagi,4.30
829,4,37,negi_toro,4.30
829,5,19,chu_toro,4.14
830,1,41,botanebi,3.68
830,2,61,negi_toro_maki,3.60
830,3,79,kurumaebi,3.55
830,4,47,tarabagani,3.44
830,5,58,nattou,3.40
831,1,10,hotategai,5.38
831,2,48,ume_shiso_maki,4.91
831,3,6,ikura,4.73
831,4,25,unagi,4.59
831,5,58,nattou,4.39
832,1,8,toro,5.25
832,2,9,amaebi,5.21
832,3,47,tarabagani,4.96
832,4,22,kani,4.89
832,5,25,unagi,4.87
833,1,53,toro_samon,4.07
833,2,37,negi_toro,3.97
833,3,72,mentaiko_maki,3.95
833,4,41,botanebi,3.80
833,5,8,toro,3.77
834,1,6,ikura,3.30
834,2,80,mekabu,3.06
834,3,9,amaebi,3.04
834,4,37,negi_toro,3.01
834,5,58,nattou,2.89
835,1,31,katsuo,4.10
835,2,27,kanpachi,3.97
835,3,8,toro,3.95
835,4,43,inari,3.70
835,5,19,chu_toro,3.60
836,1,91,battera,4.36
836,2,79,kurumaebi,3.68
836,3,43,inari,3.64
836,4,61,negi_toro_maki,3.31
836,5,19,chu_toro,3.23
837,1,43,inari,3.89
837,2,8,toro,3.34
837,3,14,awabi,3.30
837,4,64,basashi,3.26
837,5,91,battera,3.25
838,1,5,tako,3.79
838,2,13,hamachi,3.70
838,3,14,awabi,3.52
838,4,37,negi_toro,3.43
838,5,75,ika_nattou,3.18
839,1,15,samon,4.51
839,2,9,amaebi,4.45
839,3,71,sarada_maki,4.29
839,4,67,ana_kyu_maki,4.20
839,5,53,toro_samon,4.20
840,1,37,negi_toro,3.84
840,2,66,tsubugai,3.45
840,3,22,kani,3.32
840,4,36,engawa,3.31
840,5,53,toro_samon,3.29
841,1,8,toro,4.66
841,2,47,tarabagani,4.53
841,3,1,anago,4.52
841,4,37,negi_toro,4.40
841,5,19,chu_toro,4.37
842,1,2,maguro,5.07
842,2,79,kurumaebi,4.98
842,3,61,negi_toro_maki,4.95
842,4,47,tarabagani,4.73
842,5,26,tekka_maki,4.53
843,1,26,tekka_maki,4.55
843,2,47,tarabagani,4.44
843,3,21,aji,4.28
843,4,9,amaebi,4.03
843,5,27,kanpachi,3.96
844,1,6,ikura,4.80
844,2,25,unagi,4.27
844,3,9,amaebi,4.00
844,4,2,maguro,3.94
844,5,36,engawa,3.71
845,1,15,samon,3.92
845,2,8,toro,3.61
845,3,91,battera,3.47
845,4,43,inari,3.33
845,5,2,maguro,3.04
846,1,71,sarada_maki,4.11
846,2,2,maguro,4.02
846,3,7,tamago,3.92
846,4,76,zuke,3.80
846,5,3,ika,3.79
847,1,41,botanebi,4.73
847,2,47,tarabagani,4.62
847,3,53,toro_samon,4.35
847,4,26,tekka_maki,4.22
847,5,75,ika_nattou,4.18
848,1,37,negi_toro,4.62
848,2,2,maguro,4.44
848,3,9,amaebi,4.43
848,4,13,hamachi,4.28
848,5,26,tekka_maki,4.26
849,1,37,negi_toro,4.68
849,2,0,ebi,4.49
849,3,6,ikura,4.27
849,4,3,ika,4.10
849,5,44,mentaiko,4.00
850,1,27,kanpachi,4.31
850,2,43,inari,4.16
850,3,45,sarada,3.96
850,4,1,anago,3.93
850,5,29,kappa_maki,3.82
851,1,19,chu_toro,4.88
851,2,10,hotategai,4.61
851,3,8,toro,4.58
851,4,47,tarabagani,4.47
851,5,61,negi_toro_maki,4.34
852,1,47,tarabagani,3.36
852,2,9,amaebi,3.30
852,3,21,aji,3.30
852,4,50,tarako,3.25
852,5,26,tekka_maki,3.16
853,1,47,tarabagani,4.67
853,2,1,anago,4.43
853,3,96,hiramasa,4.28
853,4,61,negi_toro_maki,4.26
853,5,27,kanpachi,4.22
854,1,27,kanpachi,4.42
854,2,36,engawa,4.38
854,3,22,kani,4.33
854,4,47,tarabagani,4.32
854,5,11,tai,4.22
855,1,22,kani,4.35
855,2,37,negi_toro,4.24
855,3,19,chu_toro,4.16
855,4,76,zuke,4.11
855,5,53,toro_samon,3.97
856,1,19,chu_toro,4.25
856,2,61,negi_toro_maki,4.19
856,3,47,tarabagani,4.13
856,4,22,kani,4.08
856,5,48,ume_shiso_maki,3.84
857,1,21,aji,4.33
857,2,26,tekka_maki,3.92
857,3,13,hamachi,3.66
857,4,47,tarabagani,3.49
857,5,50,tarako,3.37
858,1,19,chu_toro,4.35
858,2,0,ebi,4.02
858,3,7,tamago,4.01
858,4,2,maguro,3.79
858,5,79,kurumaebi,3.60
859,1,22,kani,3.60
859,2,37,negi_toro,3.56
859,3,71,sarada_maki,3.49
859,4,2,maguro,3.44
859,5,19,chu_toro,3.34
860,1,45,sarada,3.96
860,2,2,maguro,3.81
860,3,19,chu_toro,3.74
860,4,62,gyusashi,3.71
860,5,79,kurumaebi,3.68
861,1,71,sarada_maki,1.76
861,2,10,hotategai,1.36
861,3,6,ikura,1.34
861,4,48,ume_shiso_maki,1.34
861,5,70,ume_maki,1.32
862,1,37,negi_toro,4.38
862,2,25,unagi,4.37
862,3,1,anago,4.33
862,4,8,toro,4.08
862,5,9,amaebi,4.00
863,1,10,hotategai,4.35
863,2,20,hirame,4.07
863,3,3,ika,4.05
863,4,36,engawa,3.93
863,5,52,aoyagi,3.88
864,1,79,kurumaebi,3.91
864,2,62,gyusashi,3.61
864,3,26,tekka_maki,3.44
864,4,2,maguro,3.42
864,5,61,negi_toro_maki,3.17
865,1,76,zuke,4.60
865,2,2,maguro,4.20
865,3,9,amaebi,3.75
865,4,79,kurumaebi,3.64
865,5,71,sarada_maki,3.62
866,1,9,amaebi,3.98
866,2,26,tekka_maki,3.94
866,3,21,aji,3.89
866,4,19,chu_toro,3.59
866,5,2,maguro,3.54
867,1,2,maguro,4.21
867,2,19,chu_toro,4.06
867,3,57,shirauo,3.78
867,4,18,saba,3.78
867,5,20,hirame,3.75
868,1,43,inari,2.57
868,2,2,maguro,2.55
868,3,9,amaebi,2.48
868,4,19,chu_toro,2.44
868,5,8,toro,2.44
869,1,61,negi_toro_maki,3.32
869,2,47,tarabagani,3.06
869,3,8,toro,2.89
869,4,73,buri,2.86
869,5,28,mirugai,2.77
870,1,14,awabi,3.94
870,2,58,nattou,3.87
870,3,41,botanebi,3.68
870,4,72,mentaiko_maki,3.68
870,5,37,negi_toro,3.64
871,1,19,chu_toro,3.71
871,2,9,amaebi,3.69
871,3,79,kurumaebi,3.65
871,4,11,tai,3.49
871,5,15,samon,3.45
872,1,22,kani,3.58
872,2,41,botanebi,3.50
872,3,0,ebi,3.32
872,4,47,tarabagani,3.29
872,5,8,toro,3.21
873,1,10,hotategai,3.93
873,2,37,negi_toro,3.85
873,3,43,inari,3.74
873,4,23,kohada,3.61
873,5,58,nattou,3.60
874,1,61,negi_toro_maki,3.25
874,2,79,kurumaebi,2.85
874,3,74,shiso_maki,2.71
874,4,46,suzuki,2.70
874,5,5,tako,2.69
875,1,75,ika_nattou,5.02
875,2,27,kanpachi,4.17
875,3,47,tarabagani,3.98
875,4,72,mentaiko_maki,3.92
875,5,37,negi_toro,3.91
876,1,2,maguro,3.82
876,2,0,ebi,3.78
876,3,8,toro,3.67
876,4,79,kurumaebi,3.64
876,5,37,negi_toro,3.63
877,1,41,botanebi,3.79
877,2,8,toro,3.72
877,3,47,tarabagani,3.67
877,4,53,toro_samon,3.60
877,5,19,chu_toro,3.53
878,1,61,negi_toro_maki,4.30
878,2,47,tarabagani,4.25
878,3,4,uni,4.16
878,4,79,kurumaebi,3.75
878,5,28,mirugai,3.72
879,1,76,zuke,4.85
879,2,15,samon,4.58
879,3,22,kani,4.55
879,4,20,hirame,4.44
879,5,57,shirauo,4.43
880,1,76,zuke,3.32
880,2,9,amaebi,3.20
880,3,15,samon,3.06
880,4,73,buri,3.03
880,5,88,ishigakidai,2.96
881,1,37,negi_toro,4.80
881,2,31,katsuo,4.77
881,3,3,ika,4.49
881,4,10,hotategai,4.32
881,5,30,geso,4.28
882,1,41,botanebi,3.98
882,2,53,toro_samon,3.73
882,3,72,mentaiko_maki,3.57
882,4,19,chu_toro,3.42
882,5,84,kujira,3.28
883,1,53,toro_samon,3.91
883,2,37,negi_toro,3.72
883,3,6,ikura,3.63
883,4,16,kazunoko,3.57
883,5,9,amaebi,3.53
884,1,51,sazae,3.51
884,2,44,mentaiko,3.49
884,3,24,torigai,3.45
884,4,41,botanebi,3.30
884,5,12,akagai,2.91
885,1,11,tai,4.14
885,2,20,hirame,4.01
885,3,37,negi_toro,3.94
885,4,9,amaebi,3.87
885,5,74,shiso_maki,3.86
886,1,5,tako,3.71
886,2,61,negi_toro_maki,3.62
886,3,11,tai,3.59
886,4,74,shiso_maki,3.29
886,5,0,ebi,3.12
887,1,10,hotategai,4.22
887,2,6,ikura,4.09
887,3,9,amaebi,4.08
887,4,41,botanebi,4.03
887,5,48,ume_shiso_maki,4.02
888,1,37,negi_toro,2.74
888,2,14,awabi,2.60
888,3,13,hamachi,2.52
888,4,75,ika_nattou,2.49
888,5,72,mentaiko_maki,2.33
889,1,45,sarada,4.78
889,2,10,hotategai,4.10
889,3,15,samon,4.10
889,4,5,tako,4.03
889,5,2,maguro,3.93
890,1,4,uni,3.69
890,2,15,samon,3.58
890,3,11,tai,3.50
890,4,7,tamago,3.39
890,5,9,amaebi,3.21
891,1,37,negi_toro,3.36
891,2,14,awabi,3.23
891,3,11,tai,3.15
891,4,7,tamago,2.69
891,5,74,shiso_maki,2.65
892,1,35,kanimiso,3.29
892,2,56,nasu,2.97
892,3,32,iwashi,2.95
892,4,38,nattou_maki,2.69
892,5,51,sazae,2.64
893,1,19,chu_toro,5.49
893,2,8,toro,5.16
893,3,2,maguro,4.93
893,4,15,samon,4.92
893,5,61,negi_toro_maki,4.92
894,1,8,toro,4.68
894,2,91,battera,4.38
894,3,62,gyusashi,4.18
894,4,61,negi_toro_maki,4.08
894,5,47,tarabagani,3.86
895,1,4,uni,3.31
895,2,71,sarada_maki,2.96
895,3,25,unagi,2.86
895,4,9,amaebi,2.82
895,5,3,ika,2.77
896,1,14,awabi,3.56
896,2,15,samon,3.33
896,3,41,botanebi,3.29
896,4,3,ika,3.28
896,5,10,hotategai,3.25
897,1,43,inari,4.42
897,2,1,anago,4.05
897,3,75,ika_nattou,3.89
897,4,25,unagi,3.85
897,5,72,mentaiko_maki,3.83
898,1,50,tarako,3.22
898,2,9,amaebi,3.18
898,3,76,zuke,2.96
898,4,79,kurumaebi,2.94
898,5,71,sarada_maki,2.79
899,1,15,samon,4.44
899,2,79,kurumaebi,4.17
899,3,19,chu_toro,4.03
899,4,0,ebi,3.65
899,5,76,zuke,3.62
900,1,36,engawa,2.83
900,2,22,kani,2.80
900,3,37,negi_toro,2.63
900,4,44,mentaiko,2.54
900,5,98,shishamo,2.53
901,1,8,toro,5.08
901,2,48,ume_shiso_maki,4.67
901,3,19,chu_toro,4.52
901,4,4,uni,4.46
901,5,56,nasu,4.45
902,1,79,kurumaebi,2.65
902,2,2,maguro,2.43
902,3,5,tako,2.30
902,4,53,toro_samon,2.28
902,5,62,gyusashi,2.22
903,1,4,uni,3.82
903,2,53,toro_samon,3.80
903,3,72,mentaiko_maki,3.43
903,4,75,ika_nattou,3.38
903,5,15,samon,3.34
904,1,22,kani,3.34
904,2,1,anago,3.25
904,3,36,engawa,3.12
904,4,19,chu_toro,2.96
904,5,21,aji,2.93
905,1,8,toro,4.18
905,2,6,ikura,3.79
905,3,2,maguro,3.57
905,4,69,okura,3.48
905,5,31,katsuo,3.43
906,1,8,toro,4.61
906,2,76,zuke,4.57
906,3,19,chu_toro,4.56
906,4,79,kurumaebi,4.42
906,5,57,shirauo,4.23
907,1,19,chu_toro,4.66
907,2,2,maguro,4.29
907,3,8,toro,4.29
907,4,31,katsuo,3.93
907,5,47,tarabagani,3.91
908,1,38,nattou_maki,4.23
908,2,35,kanimiso,4.11
908,3,44,mentaiko,3.67
908,4,58,nattou,3.55
908,5,16,kazunoko,3.09
909,1,19,chu_toro,2.41
909,2,3,ika,2.39
909,3,10,hotategai,2.16
909,4,45,sarada,2.15
909,5,61,negi_toro_maki,2.14
910,1,37,negi_toro,5.04
910,2,1,anago,4.86
910,3,61,negi_toro_maki,4.65
910,4,47,tarabagani,4.47
910,5,77,himo,4.43
911,1,61,negi_toro_maki,4.43
911,2,79,kurumaebi,4.35
911,3,70,ume_maki,3.97
911,4,30,geso,3.81
911,5,83,sasami,3.68
912,1,31,katsuo,3.17
912,2,13,hamachi,3.12
912,3,43,inari,3.09
912,4,37,negi_toro,3.07
912,5,26,tekka_maki,3.00
913,1,15,samon,4.50
913,2,11,tai,3.67
913,3,75,ika_nattou,3.54
913,4,47,tarabagani,3.40
913,5,53,toro_samon,3.37
914,1,7,tamago,3.23
914,2,3,ika,3.20
914,3,0,ebi,3.00
914,4,37,negi_toro,2.85
914,5,83,sasami,2.76
915,1,2,maguro,4.31
915,2,27,kanpachi,4.08
915,3,19,chu_toro,4.06
915,4,37,negi_toro,3.98
915,5,45,sarada,3.93
916,1,75,ika_nattou,3.71
916,2,15,samon,3.41
916,3,14,awabi,3.32
916,4,72,mentaiko_maki,3.13
916,5,53,toro_samon,3.06
917,1,53,toro_samon,3.44
