user_id,rank,item_id,item_name,predicted_score
841,3,1,anago,3.91
841,4,9,amaebi,3.82
841,5,27,kanpachi,3.81
842,1,19,chu_toro,4.00
842,2,37,negi_toro,3.88
842,3,53,toro_samon,3.77
842,4,47,tarabagani,3.70
842,5,0,ebi,3.65
843,1,19,chu_toro,4.00
843,2,8,toro,3.72
843,3,61,negi_toro_maki,3.62
843,4,15,samon,3.60
843,5,21,aji,3.44
844,1,0,ebi,3.48
844,2,15,samon,3.37
844,3,2,maguro,3.28
844,4,31,katsuo,3.23
844,5,61,negi_toro_maki,3.19
845,1,15,samon,3.62
845,2,37,negi_toro,3.55
845,3,27,kanpachi,3.41
845,4,8,toro,3.36
845,5,22,kani,3.32
846,1,47,tarabagani,3.49
846,2,6,ikura,3.37
846,3,7,tamago,3.32
846,4,76,zuke,3.23
846,5,9,amaebi,3.21
847,1,19,chu_toro,4.19
847,2,61,negi_toro_maki,4.06
847,3,20,hirame,3.91
847,4,37,negi_toro,3.88
847,5,8,toro,3.86
848,1,19,chu_toro,4.19
848,2,2,maguro,3.87
848,3,20,hirame,3.70
848,4,27,kanpachi,3.66
848,5,37,negi_toro,3.64
849,1,19,chu_toro,3.56
849,2,6,ikura,3.46
849,3,37,negi_toro,3.46
849,4,14,awabi,3.38
849,5,41,botanebi,3.31
850,1,1,anago,3.80
850,2,22,kani,3.53
850,3,47,tarabagani,3.42
850,4,37,negi_toro,3.31
850,5,19,chu_toro,3.21
851,1,2,maguro,3.99
851,2,37,negi_toro,3.90
851,3,0,ebi,3.73
851,4,88,ishigakidai,3.72
851,5,22,kani,3.70
852,1,18,saba,3.39
852,2,22,kani,3.32
852,3,25,unagi,3.31
852,4,19,chu_toro,3.23
852,5,53,toro_samon,3.19
853,1,19,chu_toro,3.73
853,2,53,toro_samon,3.61
853,3,22,kani,3.57
853,4,41,botanebi,3.51
853,5,2,maguro,3.50
854,1,15,samon,3.66
854,2,53,toro_samon,3.58
854,3,79,kurumaebi,3.53
854,4,37,negi_toro,3.47
854,5,19,chu_toro,3.44
855,1,19,chu_toro,3.78
855,2,61,negi_toro_maki,3.74
855,3,37,negi_toro,3.74
855,4,47,tarabagani,3.72
855,5,11,tai,3.60
856,1,19,chu_toro,3.80
856,2,47,tarabagani,3.79
856,3,20,hirame,3.65
856,4,37,negi_toro,3.63
856,5,41,botanebi,3.61
857,1,47,tarabagani,3.16
857,2,14,awabi,3.02
857,3,79,kurumaebi,3.01
857,4,61,negi_toro_maki,3.01
857,5,41,botanebi,3.00
858,1,19,chu_toro,3.80
858,2,8,toro,3.60
858,3,2,maguro,3.44
858,4,61,negi_toro_maki,3.42
858,5,0,ebi,3.36
859,1,2,maguro,3.74
859,2,53,toro_samon,3.70
859,3,9,amaebi,3.70
859,4,19,chu_toro,3.67
859,5,37,negi_toro,3.66
860,1,19,chu_toro,3.86
860,2,37,negi_toro,3.68
860,3,11,tai,3.57
860,4,6,ikura,3.56
860,5,20,hirame,3.47
861,1,2,maguro,2.47
861,2,0,ebi,2.42
861,3,19,chu_toro,2.28
861,4,61,negi_toro_maki,2.28
861,5,47,tarabagani,2.23
862,1,9,amaebi,3.62
862,2,10,hotategai,3.60
862,3,47,tarabagani,3.55
862,4,37,negi_toro,3.54
862,5,2,maguro,3.50
863,1,3,ika,3.37
863,2,8,toro,3.33
863,3,19,chu_toro,3.32
863,4,37,negi_toro,3.27
863,5,10,hotategai,3.26
864,1,1,anago,3.50
864,2,2,maguro,3.47
864,3,53,toro_samon,3.37
864,4,31,katsuo,3.32
864,5,37,negi_toro,3.28
865,1,8,toro,3.73
865,2,11,tai,3.69
865,3,19,chu_toro,3.68
865,4,2,maguro,3.58
865,5,9,amaebi,3.53
866,1,19,chu_toro,3.33
866,2,8,toro,3.30
866,3,61,negi_toro_maki,3.13
866,4,47,tarabagani,3.12
866,5,53,toro_samon,3.06
867,1,37,negi_toro,3.76
867,2,19,chu_toro,3.76
867,3,2,maguro,3.63
867,4,27,kanpachi,3.60
867,5,79,kurumaebi,3.56
868,1,19,chu_toro,3.15
868,2,20,hirame,3.12
868,3,8,toro,3.11
868,4,53,toro_samon,3.00
868,5,2,maguro,2.98
869,1,19,chu_toro,3.18
869,2,8,toro,3.13
869,3,0,ebi,3.09
869,4,3,ika,3.00
869,5,79,kurumaebi,2.94
870,1,10,hotategai,3.76
870,2,8,toro,3.69
870,3,37,negi_toro,3.59
870,4,79,kurumaebi,3.54
870,5,61,negi_toro_maki,3.50
871,1,9,amaebi,3.67
871,2,1,anago,3.61
871,3,19,chu_toro,3.42
871,4,3,ika,3.38
871,5,0,ebi,3.37
872,1,8,toro,3.47
872,2,0,ebi,3.36
872,3,6,ikura,3.25
872,4,79,kurumaebi,3.23
872,5,61,negi_toro_maki,3.22
873,1,61,negi_toro_maki,3.69
873,2,4,uni,3.68
873,3,37,negi_toro,3.65
873,4,14,awabi,3.58
873,5,79,kurumaebi,3.57
874,1,10,hotategai,3.30
874,2,37,negi_toro,3.20
874,3,41,botanebi,3.02
874,4,22,kani,2.97
874,5,26,tekka_maki,2.94
875,1,19,chu_toro,3.40
875,2,79,kurumaebi,3.40
875,3,4,uni,3.36
875,4,2,maguro,3.35
875,5,10,hotategai,3.33
876,1,26,tekka_maki,3.76
876,2,8,toro,3.66
876,3,37,negi_toro,3.54
876,4,2,maguro,3.48
876,5,22,kani,3.47
877,1,19,chu_toro,3.66
877,2,9,amaebi,3.65
877,3,8,toro,3.52
877,4,11,tai,3.46
877,5,2,maguro,3.39
878,1,19,chu_toro,3.78
878,2,36,engawa,3.49
878,3,2,maguro,3.47
878,4,25,unagi,3.43
878,5,47,tarabagani,3.42
879,1,37,negi_toro,4.21
879,2,8,toro,4.19
879,3,0,ebi,4.14
879,4,19,chu_toro,4.03
879,5,41,botanebi,4.00
880,1,9,amaebi,3.67
880,2,1,anago,3.49
880,3,47,tarabagani,3.38
880,4,5,tako,3.31
880,5,37,negi_toro,3.30
881,1,19,chu_toro,4.18
881,2,8,toro,4.08
881,3,61,negi_toro_maki,3.66
881,4,37,negi_toro,3.66
881,5,9,amaebi,3.62
882,1,19,chu_toro,3.84
882,2,3,ika,3.51
882,3,79,kurumaebi,3.45
882,4,27,kanpachi,3.29
882,5,57,shirauo,3.18
883,1,10,hotategai,3.66
883,2,0,ebi,3.64
883,3,22,kani,3.47
883,4,20,hirame,3.45
883,5,61,negi_toro_maki,3.45
884,1,6,ikura,3.42
884,2,14,awabi,2.86
884,3,0,ebi,2.81
884,4,41,botanebi,2.80
884,5,19,chu_toro,2.72
885,1,61,negi_toro_maki,3.56
885,2,37,negi_toro,3.50
885,3,53,toro_samon,3.49
885,4,79,kurumaebi,3.48
885,5,6,ikura,3.48
886,1,2,maguro,3.40
886,2,15,samon,3.33
886,3,1,anago,3.30
886,4,47,tarabagani,3.22
886,5,11,tai,3.04
887,1,22,kani,3.87
887,2,37,negi_toro,3.72
887,3,15,samon,3.55
887,4,19,chu_toro,3.54
887,5,34,shimaaji,3.38
888,1,22,kani,3.17
888,2,0,ebi,3.10
888,3,15,samon,3.04
888,4,47,tarabagani,2.97
888,5,9,amaebi,2.95
889,1,2,maguro,3.73
889,2,37,negi_toro,3.55
889,3,8,toro,3.42
889,4,11,tai,3.38
889,5,79,kurumaebi,3.31
890,1,9,amaebi,3.79
890,2,10,hotategai,3.62
890,3,0,ebi,3.49
890,4,20,hirame,3.47
890,5,8,toro,3.45
891,1,19,chu_toro,3.16
891,2,8,toro,2.95
891,3,37,negi_toro,2.89
891,4,61,negi_toro_maki,2.84
891,5,47,tarabagani,2.78
892,1,20,hirame,2.87
892,2,8,toro,2.82
892,3,19,chu_toro,2.82
892,4,53,toro_samon,2.71
892,5,22,kani,2.71
893,1,19,chu_toro,4.40
893,2,8,toro,4.36
893,3,6,ikura,4.18
893,4,20,hirame,4.17
893,5,38,nattou_maki,3.91
894,1,19,chu_toro,3.50
894,2,8,toro,3.49
894,3,37,negi_toro,3.43
894,4,61,negi_toro_maki,3.38
894,5,79,kurumaebi,3.36
895,1,47,tarabagani,3.30
895,2,9,amaebi,3.22
895,3,79,kurumaebi,3.18
895,4,41,botanebi,3.16
895,5,53,toro_samon,3.16
896,1,61,negi_toro_maki,3.24
896,2,37,negi_toro,2.99
896,3,11,tai,2.98
896,4,47,tarabagani,2.94
896,5,30,geso,2.90
897,1,47,tarabagani,3.87
897,2,1,anago,3.70
897,3,4,uni,3.59
897,4,19,chu_toro,3.59
897,5,25,unagi,3.59
898,1,9,amaebi,3.39
898,2,47,tarabagani,3.25
898,3,26,tekka_maki,3.19
898,4,61,negi_toro_maki,3.11
898,5,19,chu_toro,3.05
899,1,19,chu_toro,3.69
899,2,37,negi_toro,3.67
899,3,61,negi_toro_maki,3.58
899,4,0,ebi,3.51
899,5,25,unagi,3.51
900,1,0,ebi,2.99
900,2,37,negi_toro,2.98
900,3,11,tai,2.97
900,4,61,negi_toro_maki,2.87
900,5,8,toro,2.75
901,1,6,ikura,3.68
901,2,19,chu_toro,3.46
901,3,22,kani,3.44
901,4,8,toro,3.42
901,5,47,tarabagani,3.40
902,1,1,anago,2.92
902,2,61,negi_toro_maki,2.89
902,3,8,toro,2.89
902,4,11,tai,2.87
902,5,13,hamachi,2.86
903,1,10,hotategai,3.25
903,2,22,kani,3.17
903,3,19,chu_toro,3.09
903,4,0,ebi,3.09
903,5,37,negi_toro,3.04
904,1,8,toro,3.38
904,2,9,amaebi,3.31
904,3,6,ikura,3.22
904,4,7,tamago,3.21
904,5,15,samon,3.12
905,1,22,kani,3.35
905,2,61,negi_toro_maki,3.33
905,3,8,toro,3.33
905,4,26,tekka_maki,3.20
905,5,53,toro_samon,3.11
906,1,3,ika,4.36
906,2,8,toro,4.26
906,3,19,chu_toro,4.21
906,4,37,negi_toro,4.07
906,5,15,samon,3.96
907,1,19,chu_toro,3.81
907,2,37,negi_toro,3.78
907,3,2,maguro,3.74
907,4,15,samon,3.58
907,5,8,toro,3.52
908,1,9,amaebi,3.11
908,2,41,botanebi,3.00
908,3,7,tamago,2.99
908,4,47,tarabagani,2.98
908,5,1,anago,2.93
909,1,19,chu_toro,3.25
909,2,37,negi_toro,3.03
909,3,6,ikura,3.03
909,4,61,negi_toro_maki,2.90
909,5,21,aji,2.76
910,1,19,chu_toro,3.79
910,2,8,toro,3.77
910,3,9,amaebi,3.65
910,4,27,kanpachi,3.58
910,5,15,samon,3.54
911,1,61,negi_toro_maki,3.38
911,2,47,tarabagani,3.35
911,3,37,negi_toro,3.30
911,4,25,unagi,3.17
911,5,15,samon,3.15
912,1,13,hamachi,3.62
912,2,15,samon,3.61
912,3,37,negi_toro,3.45
912,4,79,kurumaebi,3.27
912,5,11,tai,3.24
913,1,37,negi_toro,3.36
913,2,20,hirame,3.30
913,3,6,ikura,3.28
913,4,19,chu_toro,3.27
913,5,47,tarabagani,3.21
914,1,41,botanebi,3.31
914,2,0,ebi,3.20
914,3,13,hamachi,3.18
914,4,8,toro,3.11
914,5,6,ikura,3.11
915,1,19,chu_toro,4.02
915,2,37,negi_toro,3.91
915,3,61,negi_toro_maki,3.58
915,4,26,tekka_maki,3.57
915,5,1,anago,3.55
916,1,20,hirame,3.07
916,2,22,kani,3.04
916,3,15,samon,3.04
916,4,47,tarabagani,2.90
916,5,11,tai,2.88
917,1,47,tarabagani,3.50
917,2,37,negi_toro,3.50
917,3,79,kurumaebi,3.48
917,4,15,samon,3.36
917,5,21,aji,3.30
918,1,2,maguro,3.82
918,2,37,negi_toro,3.60
918,3,8,toro,3.57
918,4,13,hamachi,3.43
918,5,15,samon,3.40
919,1,8,toro,4.00
919,2,19,chu_toro,4.00
919,3,20,hirame,3.68
919,4,3,ika,3.66
919,5,53,toro_samon,3.65
920,1,20,hirame,3.79
920,2,13,hamachi,3.73
920,3,27,kanpachi,3.66
920,4,8,toro,3.52
920,5,47,tarabagani,3.49
921,1,19,chu_toro,3.73
921,2,9,amaebi,3.41
921,3,8,toro,3.37
921,4,61,negi_toro_maki,3.32
921,5,37,negi_toro,3.24
922,1,37,negi_toro,3.91
922,2,15,samon,3.76
922,3,8,toro,3.74
922,4,26,tekka_maki,3.65
922,5,61,negi_toro_maki,3.53
923,1,8,toro,3.53
923,2,19,chu_toro,3.43
923,3,53,toro_samon,3.29
923,4,9,amaebi,3.11
923,5,79,kurumaebi,3.07
924,1,0,ebi,3.08
924,2,61,negi_toro_maki,2.93
924,3,19,chu_toro,2.93
924,4,47,tarabagani,2.93
924,5,53,toro_samon,2.91
925,1,6,ikura,3.82
925,2,19,chu_toro,3.34
925,3,8,toro,3.32
925,4,53,toro_samon,3.23
925,5,10,hotategai,3.22
926,1,8,toro,3.46
926,2,37,negi_toro,3.42
926,3,15,samon,3.33
926,4,9,amaebi,3.25
926,5,41,botanebi,3.24
927,1,2,maguro,3.60
927,2,8,toro,3.47
927,3,47,tarabagani,3.43
927,4,19,chu_toro,3.43
927,5,79,kurumaebi,3.37
928,1,19,chu_toro,3.85
928,2,15,samon,3.57
928,3,2,maguro,3.57
928,4,9,amaebi,3.53
928,5,37,negi_toro,3.47
929,1,11,tai,3.83
929,2,8,toro,3.73
929,3,19,chu_toro,3.69
929,4,41,botanebi,3.66
929,5,20,hirame,3.59
930,1,1,anago,3.41
930,2,47,tarabagani,3.39
930,3,3,ika,3.38
930,4,35,kanimiso,3.36
930,5,20,hirame,3.28
931,1,8,toro,3.55
931,2,2,maguro,3.47
931,3,11,tai,3.22
931,4,37,negi_toro,3.19
931,5,0,ebi,3.17
932,1,19,chu_toro,3.74
932,2,2,maguro,3.63
932,3,13,hamachi,3.55
932,4,15,samon,3.51
932,5,53,toro_samon,3.40
933,1,37,negi_toro,3.92
933,2,8,toro,3.91
933,3,15,samon,3.80
933,4,19,chu_toro,3.80
933,5,61,negi_toro_maki,3.72
934,1,0,ebi,3.47
934,2,8,toro,3.43
934,3,10,hotategai,3.20
934,4,9,amaebi,3.14
934,5,19,chu_toro,3.14
935,1,8,toro,3.92
935,2,37,negi_toro,3.82
935,3,19,chu_toro,3.78
935,4,9,amaebi,3.65
935,5,10,hotategai,3.62
936,1,22,kani,3.97
936,2,2,maguro,3.91
936,3,37,negi_toro,3.88
936,4,20,hirame,3.86
936,5,8,toro,3.80
937,1,11,tai,3.62
937,2,61,negi_toro_maki,3.59
937,3,8,toro,3.43
937,4,15,samon,3.43
937,5,47,tarabagani,3.35
938,1,26,tekka_maki,3.66
938,2,37,negi_toro,3.52
938,3,61,negi_toro_maki,3.49
938,4,7,tamago,3.43
938,5,41,botanebi,3.38
939,1,19,chu_toro,4.28
939,2,22,kani,4.04
939,3,3,ika,3.93
939,4,8,toro,3.87
939,5,61,negi_toro_maki,3.77
940,1,19,chu_toro,2.88
940,2,1,anago,2.74
940,3,8,toro,2.70
940,4,9,amaebi,2.65
940,5,5,tako,2.65
941,1,1,anago,3.57
941,2,2,maguro,3.56
941,3,8,toro,3.50
941,4,19,chu_toro,3.44
941,5,37,negi_toro,3.37
942,1,2,maguro,3.70
942,2,13,hamachi,3.69
942,3,8,toro,3.68
942,4,53,toro_samon,3.65
942,5,9,amaebi,3.65
943,1,15,samon,3.48
943,2,53,toro_samon,3.46
943,3,9,amaebi,3.36
943,4,27,kanpachi,3.35
943,5,13,hamachi,3.30
944,1,8,toro,3.83
944,2,13,hamachi,3.49
944,3,61,negi_toro_maki,3.45
944,4,10,hotategai,3.36
944,5,20,hirame,3.34
945,1,13,hamachi,4.08
945,2,2,maguro,4.00
945,3,41,botanebi,3.65
945,4,19,chu_toro,3.63
945,5,22,kani,3.48
946,1,2,maguro,3.72
946,2,61,negi_toro_maki,3.68
946,3,9,amaebi,3.61
946,4,1,anago,3.59
946,5,47,tarabagani,3.39
947,1,9,amaebi,4.10
947,2,19,chu_toro,4.08
947,3,37,negi_toro,3.99
947,4,47,tarabagani,3.88
947,5,7,tamago,3.76
948,1,2,maguro,3.00
948,2,0,ebi,2.94
948,3,61,negi_toro_maki,2.91
948,4,19,chu_toro,2.89
948,5,37,negi_toro,2.85
949,1,11,tai,3.94
949,2,8,toro,3.91
949,3,19,chu_toro,3.88
949,4,47,tarabagani,3.84
949,5,37,negi_toro,3.79
950,1,15,samon,3.72
950,2,37,negi_toro,3.59
950,3,9,amaebi,3.55
950,4,3,ika,3.51
950,5,47,tarabagani,3.50
951,1,47,tarabagani,3.55
951,2,41,botanebi,3.51
951,3,79,kurumaebi,3.46
951,4,14,awabi,3.45
951,5,15,samon,3.41
952,1,0,ebi,3.39
952,2,79,kurumaebi,3.35
952,3,53,toro_samon,3.22
952,4,47,tarabagani,3.18
952,5,6,ikura,3.18
953,1,15,samon,3.57
953,2,0,ebi,3.52
953,3,8,toro,3.47
953,4,26,tekka_maki,3.47
953,5,37,negi_toro,3.38
954,1,0,ebi,3.28
954,2,19,chu_toro,3.08
954,3,37,negi_toro,3.07
954,4,8,toro,3.02
954,5,9,amaebi,2.97
955,1,8,toro,3.70
955,2,37,negi_toro,3.68
955,3,15,samon,3.64
955,4,41,botanebi,3.53
955,5,10,hotategai,3.49
956,1,37,negi_toro,3.49
956,2,8,toro,3.21
956,3,19,chu_toro,3.15
956,4,61,negi_toro_maki,3.06
956,5,22,kani,3.00
957,1,8,toro,3.96
957,2,6,ikura,3.87
957,3,19,chu_toro,3.78
957,4,27,kanpachi,3.45
957,5,13,hamachi,3.40
958,1,19,chu_toro,4.23
958,2,2,maguro,3.91
958,3,61,negi_toro_maki,3.73
958,4,26,tekka_maki,3.73
958,5,8,toro,3.65
959,1,26,tekka_maki,4.24
959,2,8,toro,3.94
959,3,3,ika,3.90
959,4,1,anago,3.70
959,5,20,hirame,3.70
960,1,37,negi_toro,3.78
960,2,8,toro,3.49
960,3,61,negi_toro_maki,3.37
960,4,6,ikura,3.36
960,5,22,kani,3.23
961,1,9,amaebi,3.75
961,2,20,hirame,3.54
961,3,6,ikura,3.48
961,4,41,botanebi,3.48
961,5,53,toro_samon,3.38
962,1,37,negi_toro,3.67
962,2,1,anago,3.66
962,3,19,chu_toro,3.66
962,4,2,maguro,3.54
962,5,27,kanpachi,3.48
963,1,19,chu_toro,3.56
963,2,47,tarabagani,3.51
963,3,22,kani,3.44
963,4,37,negi_toro,3.43
963,5,9,amaebi,3.35
964,1,19,chu_toro,4.01
964,2,1,anago,3.64
964,3,37,negi_toro,3.59
964,4,11,tai,3.52
964,5,8,toro,3.50
965,1,9,amaebi,3.08
965,2,7,tamago,2.91
965,3,1,anago,2.76
965,4,47,tarabagani,2.60
965,5,0,ebi,2.47
966,1,61,negi_toro_maki,3.45
966,2,8,toro,3.42
966,3,19,chu_toro,3.31
966,4,26,tekka_maki,3.30
966,5,0,ebi,3.24
967,1,8,toro,3.80
967,2,19,chu_toro,3.65
967,3,9,amaebi,3.65
967,4,0,ebi,3.56
967,5,26,tekka_maki,3.49
968,1,9,amaebi,3.80
968,2,15,samon,3.32
968,3,6,ikura,3.25
968,4,43,inari,3.17
968,5,37,negi_toro,3.15
969,1,19,chu_toro,3.75
969,2,2,maguro,3.72
969,3,37,negi_toro,3.66
969,4,20,hirame,3.55
969,5,61,negi_toro_maki,3.51
970,1,37,negi_toro,3.36
970,2,9,amaebi,3.27
970,3,19,chu_toro,3.21
970,4,79,kurumaebi,3.16
970,5,61,negi_toro_maki,3.14
971,1,8,toro,3.83
971,2,37,negi_toro,3.57
971,3,61,negi_toro_maki,3.57
971,4,22,kani,3.51
971,5,9,amaebi,3.45
972,1,8,toro,3.67
972,2,47,tarabagani,3.39
972,3,43,inari,3.37
972,4,61,negi_toro_maki,3.36
972,5,37,negi_toro,3.34
973,1,37,negi_toro,3.54
973,2,0,ebi,3.44
973,3,19,chu_toro,3.41
973,4,47,tarabagani,3.31
973,5,15,samon,3.19
974,1,2,maguro,3.69
974,2,19,chu_toro,3.69
974,3,13,hamachi,3.68
974,4,8,toro,3.51
974,5,53,toro_samon,3.41
975,1,2,maguro,3.48
975,2,0,ebi,3.40
975,3,19,chu_toro,3.25
975,4,47,tarabagani,3.11
975,5,61,negi_toro_maki,3.08
976,1,9,amaebi,3.62
976,2,8,toro,3.52
976,3,4,uni,3.47
976,4,47,tarabagani,3.47
976,5,7,tamago,3.38
977,1,15,samon,3.48
977,2,37,negi_toro,3.47
977,3,8,toro,3.40
977,4,47,tarabagani,3.33
977,5,0,ebi,3.21
978,1,8,toro,4.06
978,2,79,kurumaebi,3.88
978,3,19,chu_toro,3.88
978,4,0,ebi,3.82
978,5,47,tarabagani,3.75
979,1,2,maguro,4.02
979,2,19,chu_toro,3.78
979,3,47,tarabagani,3.43
979,4,10,hotategai,3.39
979,5,20,hirame,3.38
980,1,19,chu_toro,3.81
980,2,10,hotategai,3.54
980,3,61,negi_toro_maki,3.54
980,4,20,hirame,3.49
980,5,37,negi_toro,3.48
981,1,8,toro,4.23
981,2,19,chu_toro,4.18
981,3,15,samon,3.97
981,4,9,amaebi,3.87
981,5,61,negi_toro_maki,3.83
982,1,19,chu_toro,3.54
982,2,8,toro,3.43
982,3,61,negi_toro_maki,3.40
982,4,37,negi_toro,3.25
982,5,15,samon,3.16
983,1,37,negi_toro,3.84
983,2,2,maguro,3.73
983,3,9,amaebi,3.71
983,4,47,tarabagani,3.60
983,5,61,negi_toro_maki,3.56
984,1,8,toro,3.87
984,2,19,chu_toro,3.85
984,3,37,negi_toro,3.71
984,4,9,amaebi,3.57
984,5,11,tai,3.49
985,1,19,chu_toro,3.50
985,2,6,ikura,3.42
985,3,8,toro,3.37
985,4,1,anago,3.37
985,5,47,tarabagani,3.36
986,1,25,unagi,3.68
986,2,11,tai,3.59
986,3,19,chu_toro,3.48
986,4,47,tarabagani,3.47
986,5,9,amaebi,3.44
987,1,6,ikura,2.84
987,2,79,kurumaebi,2.81
987,3,19,chu_toro,2.77
987,4,61,negi_toro_maki,2.75
987,5,9,amaebi,2.74
988,1,8,toro,3.33
988,2,10,hotategai,3.21
988,3,79,kurumaebi,2.99
988,4,9,amaebi,2.95
988,5,50,tarako,2.84
989,1,8,toro,3.42
989,2,2,maguro,3.39
989,3,13,hamachi,3.38
989,4,20,hirame,3.19
989,5,61,negi_toro_maki,3.19
990,1,8,toro,3.31
990,2,19,chu_toro,3.13
990,3,2,maguro,2.94
990,4,61,negi_toro_maki,2.91
990,5,13,hamachi,2.79
991,1,2,maguro,3.38
991,2,9,amaebi,3.27
991,3,27,kanpachi,3.26
991,4,19,chu_toro,3.22
991,5,11,tai,3.17
992,1,19,chu_toro,3.59
992,2,61,negi_toro_maki,3.40
992,3,15,samon,3.36
992,4,37,negi_toro,3.31
992,5,5,tako,3.22
993,1,9,amaebi,3.77
993,2,8,toro,3.76
993,3,47,tarabagani,3.73
993,4,41,botanebi,3.68
993,5,37,negi_toro,3.63
994,1,8,toro,4.23
994,2,19,chu_toro,4.04
994,3,2,maguro,3.73
994,4,61,negi_toro_maki,3.69
994,5,20,hirame,3.67
995,1,61,negi_toro_maki,3.74
995,2,19,chu_toro,3.67
995,3,3,ika,3.50
995,4,47,tarabagani,3.48
995,5,22,kani,3.34
996,1,61,negi_toro_maki,3.90
996,2,8,toro,3.79
996,3,19,chu_toro,3.79
996,4,2,maguro,3.65
996,5,11,tai,3.56
997,1,8,toro,3.40
997,2,15,samon,3.39
997,3,37,negi_toro,3.29
997,4,19,chu_toro,3.28
997,5,22,kani,3.00
998,1,19,chu_toro,4.03
998,2,61,negi_toro_maki,3.87
998,3,26,tekka_maki,3.84
998,4,47,tarabagani,3.80
998,5,37,negi_toro,3.78
999,1,15,samon,3.88
999,2,37,negi_toro,3.76
999,3,8,toro,3.67
999,4,7,tamago,3.59
999,5,19,chu_toro,3.56
1000,1,19,chu_toro,3.33
1000,2,79,kurumaebi,3.11
1000,3,43,inari,3.09
1000,4,61,negi_toro_maki,3.01
1000,5,37,negi_toro,2.91
1001,1,19,chu_toro,3.11
1001,2,27,kanpachi,2.90
1001,3,53,toro_samon,2.86
1001,4,3,ika,2.84
1001,5,13,hamachi,2.82
1002,1,19,chu_toro,3.29
1002,2,0,ebi,3.19
1002,3,53,toro_samon,3.11
1002,4,3,ika,2.98
1002,5,79,kurumaebi,2.95
1003,1,47,tarabagani,3.58
1003,2,79,kurumaebi,3.45
1003,3,37,negi_toro,3.40
1003,4,61,negi_toro_maki,3.39
1003,5,5,tako,3.36
1004,1,0,ebi,3.48
1004,2,8,toro,3.34
1004,3,7,tamago,3.25
1004,4,37,negi_toro,3.25
1004,5,15,samon,3.13
1005,1,9,amaebi,3.54
1005,2,2,maguro,3.40
1005,3,41,botanebi,3.31
1005,4,53,toro_samon,3.26
1005,5,47,tarabagani,3.26
1006,1,2,maguro,3.95
1006,2,37,negi_toro,3.93
1006,3,15,samon,3.87
1006,4,61,negi_toro_maki,3.85
1006,5,22,kani,3.84
1007,1,15,samon,3.59
1007,2,37,negi_toro,3.51
1007,3,9,amaebi,3.43
1007,4,79,kurumaebi,3.38
1007,5,19,chu_toro,3.35
1008,1,15,samon,4.06
1008,2,27,kanpachi,3.96
1008,3,19,chu_toro,3.92
1008,4,37,negi_toro,3.86
1008,5,13,hamachi,3.63
1009,1,19,chu_toro,3.43
1009,2,2,maguro,3.27
1009,3,61,negi_toro_maki,3.23
1009,4,11,tai,3.19
1009,5,26,tekka_maki,3.00
1010,1,3,ika,3.67
1010,2,8,toro,3.65
1010,3,47,tarabagani,3.60
1010,4,9,amaebi,3.58
1010,5,61,negi_toro_maki,3.46
1011,1,37,negi_toro,3.13
1011,2,47,tarabagani,3.07
1011,3,41,botanebi,3.01
1011,4,1,anago,2.99
1011,5,61,negi_toro_maki,2.95
1012,1,19,chu_toro,3.61
1012,2,8,toro,3.60
1012,3,2,maguro,3.52
1012,4,22,kani,3.45
1012,5,41,botanebi,3.41
1013,1,2,maguro,3.72
1013,2,7,tamago,3.56
1013,3,19,chu_toro,3.45
1013,4,47,tarabagani,3.44
1013,5,27,kanpachi,3.34
1014,1,10,hotategai,3.31
1014,2,15,samon,3.08
1014,3,41,botanebi,3.04
1014,4,88,ishigakidai,2.98
1014,5,19,chu_toro,2.96
1015,1,47,tarabagani,3.22
1015,2,22,kani,3.20
1015,3,53,toro_samon,3.14
1015,4,19,chu_toro,3.12
1015,5,37,negi_toro,3.12
1016,1,9,amaebi,3.08
1016,2,2,maguro,2.98
1016,3,53,toro_samon,2.97
1016,4,19,chu_toro,2.94
1016,5,79,kurumaebi,2.81
1017,1,19,chu_toro,3.37
1017,2,41,botanebi,3.37
1017,3,37,negi_toro,3.36
1017,4,26,tekka_maki,3.34
1017,5,9,amaebi,3.31
1018,1,2,maguro,3.54
1018,2,26,tekka_maki,3.38
1018,3,3,ika,3.36
1018,4,10,hotategai,3.34
1018,5,61,negi_toro_maki,3.28
1019,1,37,negi_toro,3.39
1019,2,7,tamago,3.25
1019,3,9,amaebi,3.23
1019,4,47,tarabagani,3.11
1019,5,22,kani,3.06
1020,1,8,toro,4.22
1020,2,37,negi_toro,4.07
1020,3,10,hotategai,4.01
1020,4,26,tekka_maki,3.96
1020,5,47,tarabagani,3.93
1021,1,19,chu_toro,3.32
1021,2,37,negi_toro,3.27
1021,3,47,tarabagani,3.24
1021,4,22,kani,3.13
1021,5,38,nattou_maki,3.08
1022,1,2,maguro,3.71
1022,2,37,negi_toro,3.57
1022,3,9,amaebi,3.48
1022,4,19,chu_toro,3.38
1022,5,53,toro_samon,3.36
1023,1,8,toro,3.23
1023,2,9,amaebi,3.14
1023,3,19,chu_toro,3.10
1023,4,47,tarabagani,2.96
1023,5,21,aji,2.92
1024,1,15,samon,3.50
1024,2,11,tai,3.22
1024,3,19,chu_toro,3.18
1024,4,37,negi_toro,3.13
1024,5,61,negi_toro_maki,3.06
1025,1,47,tarabagani,3.51
